city,year,month,pred_risk,p_low,p_mod,p_high,p_extreme,heat_stress_index_proj,temp_delta_c,urban_delta_pct,pop_delta_mult
Islamabad,2024,1,0,0.9999999726934731,2.4105121803194597e-08,1.5331196197808171e-09,1.6682854473038634e-09,-0.8373933086956917,2.0,0.0,1.0
Islamabad,2024,2,0,0.9999999675256604,3.02371954920874e-08,7.793504035672767e-10,1.4577936651066613e-09,-0.511617430259074,2.0,0.0,1.0
Islamabad,2024,3,0,0.9999231975508083,7.6763933378388e-05,1.602187591772088e-08,2.2493937327346943e-08,0.05154580763360165,2.0,0.0,1.0
Islamabad,2024,4,1,3.4853658817474993e-06,0.9999962464804839,8.113627958495264e-08,1.8701735478646935e-07,0.6845113658544653,2.0,0.0,1.0
Islamabad,2024,5,3,4.789452185435325e-09,1.4400479897784295e-07,0.019955795367458902,0.9800440558382899,1.2481232865430212,2.0,0.0,1.0
Islamabad,2024,6,3,1.3289245283088513e-10,7.328415673576862e-11,3.8013036859722103e-07,0.9999996196634547,1.479693294789488,2.0,0.0,1.0
Karachi,2024,1,0,0.9999998126969731,1.8037156446361798e-07,1.7135414141039573e-09,5.2179208560862944e-09,-0.07728453712643467,2.0,0.0,1.0
Karachi,2024,2,0,0.9607661599833538,0.039224762150163746,1.4240303299938829e-06,7.653836152492085e-06,0.26799274249218047,2.0,0.0,1.0
Karachi,2024,3,1,9.828102536525872e-07,0.9999409339199988,5.736624099928321e-05,7.170287481210908e-07,0.7143463184864477,2.0,0.0,1.0
Karachi,2024,4,2,3.172862511102977e-08,1.9954169092294083e-05,0.9905912462158165,0.009388767886466103,1.0648123270368088,2.0,0.0,1.0
Karachi,2024,5,3,2.2833465723106407e-09,9.430090360284563e-08,0.0006494967063805693,0.9993504067093693,1.1876186460666682,2.0,0.0,1.0
Karachi,2024,6,3,4.112373937533817e-10,2.528440195135157e-10,2.0498794143956483e-05,0.9999795005417745,1.2476023325023715,2.0,0.0,1.0
Lahore,2024,1,0,0.9999999721763736,2.50651068696298e-08,1.1044955093896862e-09,1.6540239507101853e-09,-0.6321298604825368,2.0,0.0,1.0
Lahore,2024,2,0,0.9999999661736214,3.0972666759230195e-08,1.1423365452165003e-09,1.7113751576683818e-09,-0.2378757089065681,2.0,0.0,1.0
Lahore,2024,3,0,0.998822856673803,0.0011770255047237033,2.529521070088886e-08,9.25262625843123e-08,0.2870345461257477,2.0,0.0,1.0
Lahore,2024,4,2,1.776624432352351e-07,0.0706910163236002,0.9293053823601323,3.4236538243066515e-06,0.9759500747803139,2.0,0.0,1.0
Lahore,2024,5,3,1.030693923384054e-10,2.122969697244474e-11,1.704384668380328e-07,0.9999998294372341,1.5474192293197742,2.0,0.0,1.0
Lahore,2024,6,3,2.9120999968139776e-11,5.803986613274597e-12,1.5024514061363293e-08,0.999999984940561,1.6334810981153927,2.0,0.0,1.0
Multan,2024,1,0,0.999999962158631,3.2961414300134266e-08,1.3433439755537853e-09,3.536610558678818e-09,-0.6132101022453469,2.0,0.0,1.0
Multan,2024,2,0,0.9999999607990178,3.0101567700238456e-08,5.802132446549025e-09,3.297282113690491e-09,-0.19232479346894682,2.0,0.0,1.0
Multan,2024,3,1,0.01564159638245618,0.9843572565754104,2.2366102779984935e-07,9.2338110564882e-07,0.4047689327786082,2.0,0.0,1.0
Multan,2024,4,2,1.224468591586008e-06,8.024401966893808e-05,0.9576029421001359,0.042315589411603606,1.0657996292792091,2.0,0.0,1.0
Multan,2024,5,3,4.6573571229132526e-11,1.0304622399226086e-11,1.7604439246544845e-08,0.9999999823386826,1.6687151773786078,2.0,0.0,1.0
Multan,2024,6,3,2.1374146871997845e-11,3.856044359580772e-12,3.0847174598193987e-09,0.9999999968900524,1.8205587293699066,2.0,0.0,1.0
Peshawar,2024,1,0,0.9999999699864803,2.525311136633699e-08,2.528197094559372e-09,2.2322113328176762e-09,-0.7986521601654312,2.0,0.0,1.0
Peshawar,2024,2,0,0.9999999614566267,3.4283402748945916e-08,1.3404517100615028e-09,2.9195187754911413e-09,-0.48336829139685206,2.0,0.0,1.0
Peshawar,2024,3,0,0.999923190911607,7.676393286869765e-05,1.9629938390602164e-08,2.5525585931187818e-08,0.040231167352374954,2.0,0.0,1.0
Peshawar,2024,4,1,2.668625816788553e-06,0.9999970700169508,7.363530458739594e-08,1.8772192767055452e-07,0.7195607031639638,2.0,0.0,1.0
Peshawar,2024,5,3,7.99187061317976e-10,7.804701176742067e-09,8.389195763598115e-05,0.9999160994384757,1.310650552169207,2.0,0.0,1.0
Peshawar,2024,6,3,9.183280411688364e-12,3.4260968979250937e-12,2.4576989039361645e-09,0.9999999975296918,1.6552962463130314,2.0,0.0,1.0
Quetta,2024,1,0,0.9999999480069128,4.481651179232016e-08,2.6692623571433406e-09,4.507312880690005e-09,-1.4194043571739683,2.0,0.0,1.0
Quetta,2024,2,0,0.9999999455718963,4.734458768301954e-08,3.4525245246691482e-09,3.630991565217306e-09,-1.1146278931887437,2.0,0.0,1.0
Quetta,2024,3,0,0.9999426559650998,5.724569661388758e-05,4.5691799551301136e-08,5.264648664677229e-08,-0.4225602247231523,2.0,0.0,1.0
Quetta,2024,4,0,0.9997362009795616,0.0002635168340909549,6.900130601050833e-08,2.1318504149009006e-07,0.17021849626050573,2.0,0.0,1.0
Quetta,2024,5,1,7.745341407691112e-06,0.9999605727560766,4.35640752586196e-06,2.7325494989694348e-05,0.7484921950168347,2.0,0.0,1.0
Quetta,2024,6,3,1.826686897178751e-08,5.446251799635796e-07,0.2692849588564902,0.730714478251461,1.1882591643344211,2.0,0.0,1.0
Rawalpindi,2024,1,0,0.9999999726934731,2.4105121803194597e-08,1.5331196197808171e-09,1.6682854473038634e-09,-0.8373933086956917,2.0,0.0,1.0
Rawalpindi,2024,2,0,0.9999999675256604,3.02371954920874e-08,7.793504035672767e-10,1.4577936651066613e-09,-0.511617430259074,2.0,0.0,1.0
Rawalpindi,2024,3,0,0.9999231975508083,7.6763933378388e-05,1.602187591772088e-08,2.2493937327346943e-08,0.05154580763360165,2.0,0.0,1.0
Rawalpindi,2024,4,1,3.4853658817474993e-06,0.9999962464804839,8.113627958495264e-08,1.8701735478646935e-07,0.6845113658544653,2.0,0.0,1.0
Rawalpindi,2024,5,3,4.789452185435325e-09,1.4400479897784295e-07,0.019955795367458902,0.9800440558382899,1.2481232865430212,2.0,0.0,1.0
Rawalpindi,2024,6,3,1.3289245283088513e-10,7.328415673576862e-11,3.8013036859722103e-07,0.9999996196634547,1.479693294789488,2.0,0.0,1.0
