city,year,month,pred_risk,p_low,p_mod,p_high,p_extreme,heat_stress_index_proj,temp_delta_c,urban_delta_pct,pop_delta_mult
Islamabad,2024,1,0,0.9999999747699464,2.275935757968791e-08,1.301543712634356e-09,1.1691523934348033e-09,-0.9287893296724814,1.0,0.0,1.0
Islamabad,2024,2,0,0.9999999496171513,3.757812201118694e-08,2.0963960050946388e-09,1.0708330588903586e-08,-0.6030134512358637,1.0,0.0,1.0
Islamabad,2024,3,0,0.9999596631449483,4.0319478054958356e-05,5.9536142296533705e-09,1.142338268963525e-08,-0.03985021334318808,1.0,0.0,1.0
Islamabad,2024,4,1,1.0401205516881468e-05,0.9999893648264989,1.2898532583091876e-07,1.0498265856962171e-07,0.5931153448776756,1.0,0.0,1.0
Islamabad,2024,5,3,2.5151640948005564e-09,2.6706945727543363e-07,0.006644128936708469,0.9933556014786701,1.156727265566232,1.0,0.0,1.0
Islamabad,2024,6,3,1.724935247116577e-09,2.9399300174081837e-09,5.239399251650024e-05,0.9999476013426183,1.3882972738126984,1.0,0.0,1.0
Karachi,2024,1,0,0.9999997843878493,2.1163721170177225e-07,1.7107840761930716e-09,2.264155069677615e-09,-0.16868055810322435,1.0,0.0,1.0
Karachi,2024,2,0,0.9999983415929533,1.6505291198112487e-06,1.586482409817425e-09,6.29144462372238e-09,0.17659672151539077,1.0,0.0,1.0
Karachi,2024,3,1,1.4689933556360774e-05,0.9999848614595999,2.2345814086580314e-07,2.251487030346934e-07,0.6229502975096581,1.0,0.0,1.0
Karachi,2024,4,2,1.730389426192539e-08,0.0011653470622902424,0.9988258297987918,8.805835023751589e-06,0.9734163060600193,1.0,0.0,1.0
Karachi,2024,5,2,4.126952755551038e-08,1.343166154559052e-05,0.9743139169099956,0.025672610158931318,1.0962226250898788,1.0,0.0,1.0
Karachi,2024,6,3,3.6177288794930296e-08,1.8533943551376408e-06,0.11934429535584873,0.8806538150725074,1.1562063115255818,1.0,0.0,1.0
Lahore,2024,1,0,0.9999999724894227,2.5158058012375467e-08,1.1071708165717797e-09,1.2453484839197187e-09,-0.7235258814593265,1.0,0.0,1.0
Lahore,2024,2,0,0.9999999659595209,3.038428110660744e-08,1.8997343213906426e-09,1.7564635586982393e-09,-0.3292717298833578,1.0,0.0,1.0
Lahore,2024,3,0,0.9999477398562612,5.2237713002543686e-05,5.749022936836463e-09,1.66817133273058e-08,0.195638525148958,1.0,0.0,1.0
Lahore,2024,4,1,1.5344363732315714e-06,0.8212259383229233,0.17876930016993556,3.2270707676462556e-06,0.8845540538035243,1.0,0.0,1.0
Lahore,2024,5,3,4.808692325642263e-10,1.3687283865712948e-10,1.3512006006336422e-06,0.9999986481816574,1.4560232083429845,1.0,0.0,1.0
Lahore,2024,6,3,3.773362539306953e-11,1.3636026051325225e-11,3.376002722709811e-08,0.999999966188603,1.542085077138603,1.0,0.0,1.0
Multan,2024,1,0,0.9999999488325775,4.7638916210934187e-08,1.0400507328267174e-09,2.488455798535455e-09,-0.7046061232221364,1.0,0.0,1.0
Multan,2024,2,0,0.9999999680659292,2.4816688396711183e-08,5.312821740578633e-09,1.8045605772777913e-09,-0.28372081444573644,1.0,0.0,1.0
Multan,2024,3,0,0.9452029131340624,0.05479671994846436,9.643221382276837e-08,2.7048525968107637e-07,0.31337291180181853,1.0,0.0,1.0
Multan,2024,4,2,1.0830094427206879e-07,0.002189125894226007,0.9978046078644213,6.157940408446483e-06,0.9744036083024192,1.0,0.0,1.0
Multan,2024,5,3,6.091912596502504e-11,1.625433857730427e-11,6.065647381233263e-08,0.9999999392663527,1.577319156401818,1.0,0.0,1.0
Multan,2024,6,3,2.6856436876484583e-11,6.226960901266768e-12,4.2444921698873645e-09,0.9999999957224244,1.729162708393117,1.0,0.0,1.0
Peshawar,2024,1,0,0.9999999741547325,2.2464324507110985e-08,1.8165671142775532e-09,1.5643759080575825e-09,-0.8900481811422212,1.0,0.0,1.0
Peshawar,2024,2,0,0.9999999495716944,4.42862725331315e-08,3.2107511181987976e-09,2.9312818765875478e-09,-0.5747643123736418,1.0,0.0,1.0
Peshawar,2024,3,0,0.9999637772323848,3.6202352431217067e-05,8.921387078526666e-09,1.1493796694442392e-08,-0.05116485362441477,1.0,0.0,1.0
Peshawar,2024,4,1,9.305465544291417e-06,0.9999902672096278,2.729687133345614e-07,1.543561144788681e-07,0.6281646821871741,1.0,0.0,1.0
Peshawar,2024,5,3,1.5239320808440016e-09,7.116784206690499e-08,0.0035138423125928467,0.996486084995633,1.2192545311924172,1.0,0.0,1.0
Peshawar,2024,6,3,1.5877174148099197e-11,6.038966567682483e-12,1.9310663920494333e-08,0.9999999806674199,1.5639002253362417,1.0,0.0,1.0
Quetta,2024,1,0,0.9999999450505989,4.8861544292580405e-08,2.6696615306513423e-09,3.41819528316778e-09,-1.510800378150758,1.0,0.0,1.0
Quetta,2024,2,0,0.99999995677065,3.6578888300778796e-08,4.73528718640004e-09,1.9151743663381868e-09,-1.2060239141655333,1.0,0.0,1.0
Quetta,2024,3,0,0.9999452375873736,5.4687710751275116e-05,2.8086816914180336e-08,4.661505795626689e-08,-0.513956245699942,1.0,0.0,1.0
Quetta,2024,4,0,0.9999473705474433,5.256688931372822e-05,2.8696328905341984e-08,3.386691424810907e-08,0.0788224752837161,1.0,0.0,1.0
Quetta,2024,5,1,1.1962311538721815e-05,0.9999689332551533,4.795858031398364e-06,1.4308575276606207e-05,0.6570961740400451,1.0,0.0,1.0
