forecast_model,forecast_checkpoint,city,year,month,pred_risk,p_low,p_mod,p_high,p_extreme,heat_stress_index_proj,temp_delta_c,urban_delta_pct,pop_delta_mult
GRU_Attn,gru_attn_best.pkl,Islamabad,2024,1,0,0.8309555053710938,0.031603697687387466,0.05527221038937569,0.08216862380504608,-0.8494207170270549,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Islamabad,2024,2,0,0.8234115242958069,0.03646347299218178,0.05764475837349892,0.08248022198677063,-0.5236448385904376,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Islamabad,2024,3,0,0.5974191427230835,0.20508113503456116,0.09482422471046448,0.10267550498247147,0.03951839930223782,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Islamabad,2024,4,2,0.004375038202852011,0.03570299595594406,0.9140533804893494,0.045868612825870514,0.6724839575231013,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Islamabad,2024,5,3,0.001481708139181137,0.0015461118891835213,0.013112061657011509,0.9838601350784302,1.2360958782116576,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Islamabad,2024,6,3,0.0011740651680156589,0.0008389164577238262,0.003930842969566584,0.994056224822998,1.467665886458124,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Islamabad,2024,7,3,0.0012180395424365997,0.0008265883661806583,0.004192069172859192,0.9937633872032166,1.225956016368824,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Islamabad,2024,8,3,0.0013272394426167011,0.0009053153335116804,0.005578159354627132,0.9921892881393433,1.131924568488824,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Islamabad,2024,9,3,0.001684992341324687,0.0012003193842247128,0.01071122009307146,0.9864034652709961,1.031025253525597,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Islamabad,2024,10,2,0.0010485597886145115,0.005670287646353245,0.9818851351737976,0.011396052315831184,0.5573998830018417,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Islamabad,2024,11,1,0.03538820147514343,0.8879585862159729,0.030871763825416565,0.04578138142824173,-0.05277965319133974,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Islamabad,2024,12,0,0.8044273853302002,0.05383719131350517,0.055274367332458496,0.08646108210086823,-0.5762172688618269,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Islamabad,2025,1,0,0.8300545811653137,0.03609592095017433,0.053708817809820175,0.08014067262411118,-0.8357449846300252,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Islamabad,2025,2,0,0.8207348585128784,0.043182093650102615,0.05593186244368553,0.08015120774507523,-0.509969106193408,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Islamabad,2025,3,1,0.05431175231933594,0.8553810119628906,0.0467880442738533,0.04351917281746864,0.05319413169926753,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Islamabad,2025,4,2,0.003502091160044074,0.03710584715008736,0.9209024310112,0.03848964348435402,0.686159689920131,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Islamabad,2025,5,3,0.0013437960296869278,0.0014285342767834663,0.009463527239859104,0.9877641797065735,1.2497716106086871,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Islamabad,2025,6,3,0.001036725239828229,0.0007784116314724088,0.003383577335625887,0.9948012828826904,1.4813416188551536,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Islamabad,2025,7,3,0.0010996287455782294,0.0007749223150312901,0.0037243834231048822,0.9944010376930237,1.2396317487658537,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Islamabad,2025,8,3,0.0012224583188071847,0.0008562415023334324,0.004984762519598007,0.9929365515708923,1.1456003008858535,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Islamabad,2025,9,3,0.0015327103901654482,0.001107273274101317,0.009078137576580048,0.988281786441803,1.0447009859226266,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Islamabad,2025,10,2,0.0009878723649308085,0.004557808395475149,0.9827039837837219,0.01175026036798954,0.5710756153988714,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Islamabad,2025,11,1,0.026542406529188156,0.9034515023231506,0.029400086030364037,0.04060592129826546,-0.03910392079431003,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Islamabad,2025,12,0,0.7989322543144226,0.057657841593027115,0.05606091395020485,0.08734903484582901,-0.5625415364647972,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Islamabad,2026,1,0,0.827412486076355,0.03722662106156349,0.05468778684735298,0.08067306876182556,-0.8220692522329955,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Islamabad,2026,2,0,0.8172196745872498,0.04477980360388756,0.05721241608262062,0.0807880386710167,-0.49629337379637833,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Islamabad,2026,3,1,0.04569394513964653,0.8680605292320251,0.04584874212741852,0.04039677605032921,0.06686986409629728,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Islamabad,2026,4,2,0.0034555422607809305,0.033346544951200485,0.9238009452819824,0.039396993815898895,0.6998354223171608,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Islamabad,2026,5,3,0.0013274501543492079,0.001400794368237257,0.009105403907597065,0.9881664514541626,1.2634473430057167,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Islamabad,2026,6,3,0.0010321898153051734,0.0007751042721793056,0.003348482307046652,0.9948441982269287,1.4950173512521834,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Islamabad,2026,7,3,0.0010922836372628808,0.0007688507903367281,0.0036534236278384924,0.9944854378700256,1.2533074811628833,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Islamabad,2026,8,3,0.001209537498652935,0.000845464994199574,0.004829435609281063,0.9931156039237976,1.1592760332828833,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Islamabad,2026,9,3,0.0015013834927231073,0.001079761190339923,0.008501002565026283,0.9889179468154907,1.0583767183196562,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Islamabad,2026,10,2,0.0009908389765769243,0.004101814702153206,0.9824187159538269,0.012488598935306072,0.5847513477959012,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Islamabad,2026,11,1,0.023279724642634392,0.9086740612983704,0.02946379780769348,0.03858253359794617,-0.02542818839728029,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Islamabad,2026,12,0,0.7927694320678711,0.061909012496471405,0.057019006460905075,0.08830250799655914,-0.5488658040677675,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Karachi,2024,1,0,0.8236747980117798,0.03308434784412384,0.05617375671863556,0.08706711232662201,-0.08931194545779814,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Karachi,2024,2,0,0.6259000301361084,0.1930963397026062,0.06951261311769485,0.11149103939533234,0.25596533416081674,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Karachi,2024,3,1,0.011226180009543896,0.774482011795044,0.17210376262664795,0.042188115417957306,0.7023189101550837,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Karachi,2024,4,3,0.0035505234263837337,0.007839337922632694,0.12833259999752045,0.8602774739265442,1.0527849187054446,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Karachi,2024,5,3,0.0010877011809498072,0.000962499005254358,0.008531589061021805,0.9894183278083801,1.1755912377353033,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Karachi,2024,6,3,0.0009272971656173468,0.0007042569341138005,0.004939141683280468,0.9934292435646057,1.235574924171006,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Karachi,2024,7,3,0.0010068004485219717,0.0007476157043129206,0.006026326213032007,0.9922192096710205,1.069648312917038,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Karachi,2024,8,3,0.0012880079448223114,0.0009847627952694893,0.012330249883234501,0.9853970408439636,0.9698533624452733,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Karachi,2024,9,3,0.0015718818176537752,0.0012189566623419523,0.019678283482789993,0.9775308966636658,1.036891391700247,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Karachi,2024,10,3,0.0018975171260535717,0.0014625085750594735,0.026853732764720917,0.9697862267494202,1.0309214395885724,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Karachi,2024,11,2,0.0007226286688819528,0.0038391114212572575,0.9830459356307983,0.0123924370855093,0.6136287237425205,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Karachi,2024,12,1,0.01267474889755249,0.9299107789993286,0.025748558342456818,0.03166583925485611,0.11198794756267644,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Karachi,2025,1,1,0.28557372093200684,0.5571790933609009,0.056882746517658234,0.10036449879407883,-0.07563621306076843,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Karachi,2025,2,1,0.012195812538266182,0.9382655024528503,0.022404054179787636,0.027134565636515617,0.2696410665578465,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Karachi,2025,3,2,0.0061971284449100494,0.2846740782260895,0.6516603827476501,0.05746837705373764,0.7159946425521134,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Karachi,2025,4,3,0.003340806346386671,0.00519734900444746,0.1204037070274353,0.8710581660270691,1.0664606511024743,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Karachi,2025,5,3,0.0008624194306321442,0.0008065548609010875,0.005282758269459009,0.9930483102798462,1.1892669701323328,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Karachi,2025,6,3,0.0008084636065177619,0.000678170588798821,0.004007771145552397,0.9945055842399597,1.2492506565680355,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Karachi,2025,7,3,0.0008826610282994807,0.0007078389171510935,0.004997997544705868,0.9934114813804626,1.0833240453140676,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Karachi,2025,8,3,0.0010956487385556102,0.000881441286765039,0.00955353956669569,0.9884694218635559,0.9835290948423029,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Karachi,2025,9,3,0.0012761068064719439,0.0010211931075900793,0.014221135526895523,0.9834815859794617,1.0505671240972765,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Karachi,2025,10,3,0.0015158739406615496,0.0011914469068869948,0.018829314038157463,0.978463351726532,1.044597171985602,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Karachi,2025,11,2,0.0007120922091417015,0.003220965852960944,0.9826081395149231,0.013458829373121262,0.6273044561395502,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Karachi,2025,12,1,0.011279258877038956,0.9302860498428345,0.02764304168522358,0.03079158253967762,0.12566367995970615,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Karachi,2026,1,1,0.1631975620985031,0.7102175354957581,0.046188343316316605,0.08039653301239014,-0.061960480663738694,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Karachi,2026,2,1,0.011637799441814423,0.93707275390625,0.02414325624704361,0.02714618481695652,0.2833167989548762,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Karachi,2026,3,2,0.005950301885604858,0.2372777909040451,0.699341356754303,0.057430580258369446,0.7296703749491432,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Karachi,2026,4,3,0.003062095958739519,0.0045793140307068825,0.09185705333948135,0.9005014896392822,1.0801363834995041,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Karachi,2026,5,3,0.0008571005309931934,0.0007991116726770997,0.005153473000973463,0.993190348148346,1.2029427025293624,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Karachi,2026,6,3,0.0008024443523027003,0.0006723575643263757,0.003923967480659485,0.9946012496948242,1.262926388965065,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Karachi,2026,7,3,0.0008717179298400879,0.0006981851765885949,0.004824776668101549,0.993605375289917,1.0969997777110974,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Karachi,2026,8,3,0.001056765322573483,0.0008450361201539636,0.008669066242873669,0.9894291758537292,0.9972048272393325,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Karachi,2026,9,3,0.0012186267413198948,0.0009654308669269085,0.012508702464401722,0.9853073358535767,1.0642428564943063,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Karachi,2026,10,3,0.0014429375296458602,0.0011233317200094461,0.01633254624903202,0.9811011552810669,1.0582729043826316,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Karachi,2026,11,2,0.0007381626055575907,0.003041367046535015,0.9817845821380615,0.01443586777895689,0.64098018853658,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Karachi,2026,12,1,0.010728751309216022,0.9289531111717224,0.02971324697136879,0.030604995787143707,0.1393394123567359,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Lahore,2024,1,0,0.8204920887947083,0.03332625702023506,0.06114821135997772,0.0850333496928215,-0.6441572688138995,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Lahore,2024,2,0,0.805087685585022,0.044055595993995667,0.0636933296918869,0.08716346323490143,-0.2499031172379316,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Lahore,2024,3,1,0.027933266013860703,0.8942427039146423,0.03905103728175163,0.03877297788858414,0.27500713779438385,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Lahore,2024,4,2,0.003193274838849902,0.01129932701587677,0.7630247473716736,0.2224825918674469,0.9639226664489499,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Lahore,2024,5,3,0.0006705782143399119,0.0005065812147222459,0.0025827649515122175,0.9962400197982788,1.5353918209884103,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Lahore,2024,6,3,0.0006325444555841386,0.0004386066575534642,0.0018002159195020795,0.9971286654472351,1.6214536897840288,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Lahore,2024,7,3,0.0006744639249518514,0.0004496233013924211,0.0020776179153472185,0.9967983365058899,1.3143350362348165,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Lahore,2024,8,3,0.0007303140591830015,0.00047033088048920035,0.0025702272541821003,0.9962291121482849,1.258902975373605,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Lahore,2024,9,3,0.000895882083568722,0.0005723147769458592,0.003728346899151802,0.9948034882545471,1.202422440215519,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Lahore,2024,10,3,0.0025701045524328947,0.00199339771643281,0.06906863301992416,0.9263678193092346,0.8412821984016357,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Lahore,2024,11,1,0.00860897172242403,0.9198426604270935,0.039344266057014465,0.03220413625240326,0.1810282658617121,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Lahore,2024,12,0,0.7033923268318176,0.12419293075799942,0.06808508932590485,0.10432963818311691,-0.39405546106105194,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Lahore,2025,1,0,0.8046948313713074,0.04713708534836769,0.0631057396531105,0.08506238460540771,-0.6304815364168699,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Lahore,2025,2,0,0.7874219417572021,0.062122564762830734,0.06485383212566376,0.08560175448656082,-0.23622738484090192,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Lahore,2025,3,1,0.010814644396305084,0.9126514792442322,0.04939772188663483,0.027136165648698807,0.28868287019141353,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Lahore,2025,4,2,0.00261357007548213,0.009382840245962143,0.8658959865570068,0.12210755795240402,0.9775983988459797,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Lahore,2025,5,3,0.0005734560545533895,0.00047327092033810914,0.0021769434679299593,0.996776282787323,1.5490675533854399,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Lahore,2025,6,3,0.0005645895726047456,0.00041723845060914755,0.0016686880262568593,0.9973495006561279,1.6351294221810584,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Lahore,2025,7,3,0.000602639454882592,0.00042354606557637453,0.0019127210834994912,0.9970610737800598,1.3280107686318463,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Lahore,2025,8,3,0.000657889002468437,0.00044703244930133224,0.0023558135144412518,0.9965392351150513,1.2725787077706345,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Lahore,2025,9,3,0.0007738206186331809,0.0005153490928933024,0.0032805490773171186,0.9954302310943604,1.2160981726125486,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Lahore,2025,10,3,0.001941066817380488,0.0014960921835154295,0.04215025156736374,0.954412579536438,0.8549579307986653,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Lahore,2025,11,1,0.007717601954936981,0.913301944732666,0.04864773899316788,0.03033280000090599,0.1947039982587418,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Lahore,2025,12,0,0.6537525057792664,0.16412945091724396,0.07168024778366089,0.11043776571750641,-0.38037972866402225,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Lahore,2026,1,0,0.800607442855835,0.049364157021045685,0.06432078033685684,0.08570755273103714,-0.6168058040198401,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Lahore,2026,2,0,0.7816469073295593,0.06581075489521027,0.06626272201538086,0.08627967536449432,-0.22255165244387218,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Lahore,2026,3,1,0.01062445156276226,0.9066306948661804,0.05524785444140434,0.027496950700879097,0.30235860258844327,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Lahore,2026,4,2,0.0027503117453306913,0.009493128396570683,0.8488313555717468,0.13892526924610138,0.9912741312430094,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Lahore,2026,5,3,0.000571639568079263,0.00047158647794276476,0.002155887894332409,0.9968007802963257,1.5627432857824695,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Lahore,2026,6,3,0.0005616626003757119,0.0004156868380960077,0.0016557438066229224,0.9973669648170471,1.648805154578088,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Lahore,2026,7,3,0.0005978077533654869,0.0004210412735119462,0.0018858157563954592,0.9970953464508057,1.3416865010288759,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Lahore,2026,8,3,0.0006505135679617524,0.0004428930697031319,0.0023015195038169622,0.9966050386428833,1.286254440167664,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Lahore,2026,9,3,0.0007612521294504404,0.0005079698748886585,0.0031609616708010435,0.9955698847770691,1.2297739050095782,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Lahore,2026,10,3,0.0017131316708400846,0.0012840800918638706,0.029979297891259193,0.9670235514640808,0.868633663195695,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Lahore,2026,11,1,0.007869548164308071,0.9032080769538879,0.058520205318927765,0.030402103438973427,0.20837973065577153,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Lahore,2026,12,0,0.6025269627571106,0.2089015692472458,0.07454784959554672,0.11402367800474167,-0.36670399626699257,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Multan,2024,1,0,0.8325260281562805,0.02878757193684578,0.05653954669833183,0.08214681595563889,-0.6252375105767102,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Multan,2024,2,0,0.8203946352005005,0.037591177970170975,0.05785953253507614,0.08415468782186508,-0.2043522018003105,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Multan,2024,3,1,0.009385558776557446,0.9264857769012451,0.037333402782678604,0.026795269921422005,0.39274152444724436,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Multan,2024,4,2,0.0026991148479282856,0.008859693072736263,0.8298215270042419,0.15861961245536804,1.053772220947845,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Multan,2024,5,3,0.0006435935501940548,0.00044728300417773426,0.00226527638733387,0.9966437816619873,1.656687769047244,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Multan,2024,6,3,0.0006262618699111044,0.00039361283415928483,0.001717801089398563,0.9972623586654663,1.8085313210385427,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Multan,2024,7,3,0.0006562109338119626,0.00039891552296467125,0.0018014421220868826,0.9971434473991394,1.6157374266756672,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Multan,2024,8,3,0.0006890782970003784,0.0004092453746125102,0.002090032445266843,0.9968116879463196,1.4787040905603954,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Multan,2024,9,3,0.0007978724897839129,0.00045802362728863955,0.002681440208107233,0.996062695980072,1.3404899080911068,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Multan,2024,10,3,0.0015215202001854777,0.0008568469784222543,0.009854394011199474,0.987767219543457,0.8881248818884512,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Multan,2024,11,1,0.010545306839048862,0.8969021439552307,0.06410996615886688,0.02844260446727276,0.1953559812334053,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Multan,2024,12,0,0.748530387878418,0.09063084423542023,0.0646669790148735,0.09617176651954651,-0.40478129900016396,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Multan,2025,1,0,0.8146427869796753,0.03816245496273041,0.06298509240150452,0.08420967310667038,-0.6115617781796805,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Multan,2025,2,0,0.7993134260177612,0.05037981644272804,0.0658118948340416,0.08449495583772659,-0.19067646940328078,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Multan,2025,3,1,0.00886739045381546,0.8962578773498535,0.06860412657260895,0.026270557194948196,0.40641725684427404,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Multan,2025,4,2,0.0031686790753155947,0.007776446640491486,0.8198922872543335,0.1691625863313675,1.0674479533448746,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Multan,2025,5,3,0.0005887985462322831,0.00042035189107991755,0.002080267993733287,0.9969106316566467,1.6703635014442735,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Multan,2025,6,3,0.0005843809922225773,0.00037531365524046123,0.0016296268440783024,0.9974105954170227,1.8222070534355723,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Multan,2025,7,3,0.0006086771609261632,0.0003743880079127848,0.0016971260774880648,0.9973198771476746,1.6294131590726968,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Multan,2025,8,3,0.0006544605130329728,0.00039331571315415204,0.0019954333547502756,0.9969568252563477,1.492379822957425,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Multan,2025,9,3,0.0007596724899485707,0.0004432239511515945,0.0025597242638468742,0.9962373971939087,1.3541656404881364,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Multan,2025,10,3,0.0013636882649734616,0.0007788854418322444,0.008342995308339596,0.9895144701004028,0.9018006142854809,1.0,2.0,1.05
GRU_Attn,gru_attn_best.pkl,Multan,2025,11,1,0.012313962914049625,0.8339823484420776,0.12839902937412262,0.025304650887846947,0.20903171363043502,1.0,2.0,1.05
