city,year,month,pred_risk,p_low,p_mod,p_high,p_extreme,heat_stress_index_proj,temp_delta_c,urban_delta_pct,pop_delta_mult
Islamabad,2027,1,0,0.9987743496894836,0.001225208630785346,3.147194149732968e-07,2.329272597023646e-08,-0.9801291136037986,0.0,0.0,1.0
Islamabad,2027,2,0,0.9979019165039062,0.002097157761454582,8.312327395287866e-07,6.259534757191432e-08,-0.6543532351671814,0.0,0.0,1.0
Islamabad,2027,3,0,0.9859896898269653,0.013991170562803745,1.791038812370971e-05,1.2435355074558174e-06,-0.09118999727450594,0.0,0.0,1.0
Islamabad,2027,4,1,0.11346744745969772,0.7002654075622559,0.178257018327713,0.00801017414778471,0.5417755609463576,0.0,0.0,1.0
Islamabad,2027,5,3,1.0124772416020278e-06,0.0007632153574377298,0.13536015152931213,0.8638756275177002,1.1053874816349136,0.0,0.0,1.0
Islamabad,2027,6,3,2.9724046157753037e-07,0.00030062338919378817,0.09924763441085815,0.9004514217376709,1.33695748988138,0.0,0.0,1.0
Islamabad,2027,7,3,1.6385719163736212e-06,0.0018483296735212207,0.2241794317960739,0.7739705443382263,1.0952476197920802,0.0,0.0,1.0
Islamabad,2027,8,2,1.4547016689903103e-05,0.038838911801576614,0.8519455194473267,0.1092010885477066,1.00121617191208,0.0,0.0,1.0
Islamabad,2027,9,2,0.00012564941425807774,0.12235773354768753,0.8391636610031128,0.03835297375917435,0.9003168569488533,0.0,0.0,1.0
Islamabad,2027,10,1,0.02238205447793007,0.7166418433189392,0.25899240374565125,0.0019836747087538242,0.4266914864250979,0.0,0.0,1.0
Islamabad,2027,11,0,0.9627665281295776,0.03717343881726265,5.7367222325410694e-05,2.6731117941380944e-06,-0.18348804976808344,0.0,0.0,1.0
Islamabad,2027,12,0,0.998457670211792,0.0015418549301102757,5.050139861850766e-07,3.975646123421939e-08,-0.7069256654385706,0.0,0.0,1.0
Islamabad,2028,1,0,0.9987432360649109,0.0012564512435346842,3.2791697890388605e-07,2.4048608437965413e-08,-0.9667770345886388,0.0,0.0,1.0
Islamabad,2028,2,0,0.9978867173194885,0.0021124384365975857,8.38169341932371e-07,6.252697914987948e-08,-0.6410011561520216,0.0,0.0,1.0
Islamabad,2028,3,0,0.9854128956794739,0.014566526748239994,1.921836519613862e-05,1.3202145510149421e-06,-0.0778379182593461,0.0,0.0,1.0
Islamabad,2028,4,1,0.09927908331155777,0.6891683340072632,0.20220814645290375,0.009344418533146381,0.5551276399615174,0.0,0.0,1.0
Islamabad,2028,5,3,9.121576454163005e-07,0.0007040335331112146,0.13173802196979523,0.8675570487976074,1.1187395606500734,0.0,0.0,1.0
Islamabad,2028,6,3,2.8273623797758773e-07,0.0002896721416618675,0.09801959991455078,0.9016904234886169,1.35030956889654,0.0,0.0,1.0
Islamabad,2028,7,3,1.4104567753747688e-06,0.0015476810513064265,0.20356005430221558,0.7948907613754272,1.10859969880724,0.0,0.0,1.0
Islamabad,2028,8,2,1.3513671547116246e-05,0.036490317434072495,0.8450509905815125,0.11844522505998611,1.01456825092724,0.0,0.0,1.0
Islamabad,2028,9,2,0.00011336622992530465,0.1140609085559845,0.8433796167373657,0.042446065694093704,0.9136689359640131,0.0,0.0,1.0
Islamabad,2028,10,1,0.01858370564877987,0.6834171414375305,0.29570651054382324,0.002292611403390765,0.44004356544025774,0.0,0.0,1.0
Islamabad,2028,11,0,0.955947995185852,0.04397664591670036,7.22004406270571e-05,3.151571263515507e-06,-0.1701359707529236,0.0,0.0,1.0
Islamabad,2028,12,0,0.998428463935852,0.0015710793668404222,5.19420723321673e-07,4.043029022682276e-08,-0.6935735864234108,0.0,0.0,1.0
Islamabad,2029,1,0,0.9987161159515381,0.001283471123315394,3.390950951143168e-07,2.463162118715445e-08,-0.9534249555734814,0.0,0.0,1.0
Islamabad,2029,2,0,0.9978687763214111,0.002130301669239998,8.46417435695912e-07,6.252394513239778e-08,-0.6276490771368642,0.0,0.0,1.0
Islamabad,2029,3,0,0.9846562743186951,0.015321246348321438,2.098794539051596e-05,1.4243030364013975e-06,-0.06448583924418874,0.0,0.0,1.0
Islamabad,2029,4,1,0.08527319133281708,0.6728143095970154,0.23085011541843414,0.011062365025281906,0.5684797189766747,0.0,0.0,1.0
Islamabad,2029,5,3,8.267771818282199e-07,0.0006525941425934434,0.12841683626174927,0.8709296584129333,1.1320916396652307,0.0,0.0,1.0
Islamabad,2029,6,3,2.6988635681846063e-07,0.0002799017238430679,0.09690121561288834,0.9028186202049255,1.3636616479116974,0.0,0.0,1.0
Islamabad,2029,7,3,1.2189259450678946e-06,0.0013246384914964437,0.188045933842659,0.8106281757354736,1.1219517778223973,0.0,0.0,1.0
Islamabad,2029,8,2,1.2597926797752734e-05,0.03429713472723961,0.8373135328292847,0.12837675213813782,1.0279203299423973,0.0,0.0,1.0
Islamabad,2029,9,2,0.00010258356633130461,0.10633572936058044,0.8465490937232971,0.047012556344270706,0.9270210149791704,0.0,0.0,1.0
Islamabad,2029,10,1,0.015495965257287025,0.6496427655220032,0.33223995566368103,0.0026213715318590403,0.4533956444554151,0.0,0.0,1.0
Islamabad,2029,11,0,0.9469680190086365,0.05293501168489456,9.320554090663791e-05,3.7868092022108613e-06,-0.1567838917377663,0.0,0.0,1.0
Islamabad,2029,12,0,0.9983970522880554,0.0016024138312786818,5.34998434886802e-07,4.116048657465399e-08,-0.6802215074082535,0.0,0.0,1.0
Karachi,2024,1,0,0.9975138902664185,0.002484936499968171,1.0752901289379224e-06,8.146692920263376e-08,-0.26007657908001397,0.0,0.0,1.0
Karachi,2024,2,0,0.900547206401825,0.09902217239141464,0.0004098427016288042,2.072742245218251e-05,0.08520070053860107,0.0,0.0,1.0
Karachi,2024,3,1,0.014806755818426609,0.5406317710876465,0.4363608956336975,0.0082005700096488,0.531554276532868,0.0,0.0,1.0
Karachi,2024,4,2,0.0003858759591821581,0.10604330152273178,0.7380074858665466,0.15556330978870392,0.8820202850832287,0.0,0.0,1.0
Karachi,2024,5,2,2.013485755014699e-05,0.015697505325078964,0.5197726488113403,0.46450966596603394,1.0048266041130873,0.0,0.0,1.0
Karachi,2024,6,2,1.138654988608323e-05,0.02134700119495392,0.7036871314048767,0.2749544084072113,1.06481029054879,0.0,0.0,1.0
Karachi,2024,7,2,5.389210127759725e-05,0.1035924181342125,0.8686219453811646,0.027731778100132942,0.898883679294822,0.0,0.0,1.0
Karachi,2024,8,2,0.00043332422501407564,0.3106798529624939,0.6840015053749084,0.004885383415967226,0.7990887288230575,0.0,0.0,1.0
Karachi,2024,9,2,0.0004707440093625337,0.27365919947624207,0.716774582862854,0.009095540270209312,0.866126758078031,0.0,0.0,1.0
Karachi,2024,10,2,0.0019335602410137653,0.36273160576820374,0.6220057010650635,0.013329090550541878,0.8601568059663566,0.0,0.0,1.0
Karachi,2024,11,1,0.02090928703546524,0.6744197607040405,0.3020172417163849,0.002653673989698291,0.44286409012030475,0.0,0.0,1.0
Karachi,2024,12,0,0.9726806282997131,0.0272793248295784,3.8186844903975725e-05,1.8482010091247503e-06,-0.05877668605953929,0.0,0.0,1.0
Karachi,2025,1,0,0.9965992569923401,0.0033987644128501415,1.9398021322558634e-06,1.469390866759568e-07,-0.2467245000648567,0.0,0.0,1.0
Karachi,2025,2,0,0.9066739082336426,0.09285827726125717,0.0004432805289980024,2.451877844578121e-05,0.09855277955375838,0.0,0.0,1.0
Karachi,2025,3,1,0.014380489476025105,0.5234852433204651,0.4520547091960907,0.01007954403758049,0.5449063555480254,0.0,0.0,1.0
Karachi,2025,4,2,0.00028335777460597456,0.08183667808771133,0.7118205428123474,0.20605942606925964,0.8953723640983859,0.0,0.0,1.0
Karachi,2025,5,2,2.0954772480763495e-05,0.016086718067526817,0.5224257707595825,0.46146661043167114,1.0181786831282447,0.0,0.0,1.0
Karachi,2025,6,2,1.1439819900260773e-05,0.020927272737026215,0.6958976984024048,0.28316354751586914,1.0781623695639475,0.0,0.0,1.0
Karachi,2025,7,2,4.866533345193602e-05,0.09664614498615265,0.8728489875793457,0.030456162989139557,0.9122357583099794,0.0,0.0,1.0
Karachi,2025,8,2,0.0003616959438659251,0.28623881936073303,0.7077325582504272,0.00566693814471364,0.8124408078382147,0.0,0.0,1.0
Karachi,2025,9,2,0.0004061430518049747,0.2543124556541443,0.7348282337188721,0.010453161783516407,0.8794788370931883,0.0,0.0,1.0
Karachi,2025,10,2,0.0018767131259664893,0.35788944363594055,0.6262151598930359,0.01401863619685173,0.8735088849815138,0.0,0.0,1.0
Karachi,2025,11,1,0.017205169424414635,0.6413882970809937,0.3383353054523468,0.003071235492825508,0.4562161691354621,0.0,0.0,1.0
Karachi,2025,12,0,0.9657251238822937,0.0342208594083786,5.173858517082408e-05,2.309526280441787e-06,-0.04542460704438198,0.0,0.0,1.0
Karachi,2026,1,0,0.9962641596794128,0.003733440302312374,2.233970917586703e-06,1.659390278518913e-07,-0.23337242104969927,0.0,0.0,1.0
Karachi,2026,2,0,0.8862850069999695,0.11308272927999496,0.0006008498603478074,3.1426126952283084e-05,0.11190485856891574,0.0,0.0,1.0
Karachi,2026,3,1,0.011720746755599976,0.4991641342639923,0.4775201082229614,0.011595027521252632,0.5582584345631827,0.0,0.0,1.0
Karachi,2026,4,2,0.00023583242727909237,0.07169938087463379,0.6974425911903381,0.23062214255332947,0.9087244431135434,0.0,0.0,1.0
Karachi,2026,5,3,1.8090724552166648e-05,0.013815208338201046,0.490907222032547,0.49525949358940125,1.0315307621434022,0.0,0.0,1.0
Karachi,2026,6,2,1.0779910553537775e-05,0.019444724544882774,0.6775441765785217,0.30300039052963257,1.0915144485791046,0.0,0.0,1.0
Karachi,2026,7,2,4.4083953980589285e-05,0.09008140116930008,0.8762645125389099,0.033609963953495026,0.9255878373251367,0.0,0.0,1.0
Karachi,2026,8,2,0.0003039355215150863,0.26375603675842285,0.7293938398361206,0.006546235643327236,0.8257928868533722,0.0,0.0,1.0
Karachi,2026,9,2,0.0003586913808248937,0.2398599088191986,0.7482022643089294,0.011579114012420177,0.8928309161083456,0.0,0.0,1.0
Karachi,2026,10,2,0.0018290375592187047,0.3532968759536743,0.6301093697547913,0.01476475689560175,0.8868609639966712,0.0,0.0,1.0
Karachi,2026,11,1,0.014405052177608013,0.6086986660957336,0.3733724355697632,0.003523761173710227,0.4695682481506194,0.0,0.0,1.0
Karachi,2026,12,0,0.9570934176445007,0.04283370450139046,7.001656922511756e-05,2.8756192023138283e-06,-0.03207252802922462,0.0,0.0,1.0
Karachi,2027,1,0,0.9958327412605286,0.004164456389844418,2.6324189548176946e-06,1.9150860453009955e-07,-0.22002034203454196,0.0,0.0,1.0
Karachi,2027,2,0,0.8646135926246643,0.13456228375434875,0.0007855274016037583,3.865879989461973e-05,0.12525693758407308,0.0,0.0,1.0
Karachi,2027,3,2,0.00964017491787672,0.4750854969024658,0.5019199252128601,0.013354383409023285,0.57161051357834,0.0,0.0,1.0
Karachi,2027,4,2,0.00019525874813552946,0.0624995157122612,0.6803300380706787,0.2569751441478729,0.9220765221287007,0.0,0.0,1.0
Karachi,2027,5,3,1.568478546687402e-05,0.011899055913090706,0.46040061116218567,0.5276846885681152,1.0448828411585593,0.0,0.0,1.0
Karachi,2027,6,2,1.0085311259899754e-05,0.017729882150888443,0.6539425849914551,0.32831746339797974,1.104866527594262,0.0,0.0,1.0
Karachi,2027,7,2,4.0166669350583106e-05,0.08414477854967117,0.8787611126899719,0.037053946405649185,0.9389399163402941,0.0,0.0,1.0
Karachi,2027,8,2,0.0002578046696726233,0.24349628388881683,0.7487287521362305,0.007517208345234394,0.8391449658685295,0.0,0.0,1.0
Karachi,2027,9,2,0.0003211584116797894,0.22750499844551086,0.7594696879386902,0.012704157270491123,0.906182995123503,0.0,0.0,1.0
Karachi,2027,10,2,0.0017876358469948173,0.3486713767051697,0.6339225172996521,0.015618431381881237,0.9002130430118286,0.0,0.0,1.0
Karachi,2027,11,1,0.012368612922728062,0.5820115208625793,0.4016469120979309,0.00397290987893939,0.48292032716577676,0.0,0.0,1.0
Karachi,2027,12,0,0.945802628993988,0.05409727245569229,9.648247942095622e-05,3.6363867366162594e-06,-0.018720449014067282,0.0,0.0,1.0
Karachi,2028,1,0,0.9952576756477356,0.0047388505190610886,3.200623496013577e-06,2.2787287434766768e-07,-0.20666826301938213,0.0,0.0,1.0
Karachi,2028,2,0,0.8399630784988403,0.15896296501159668,0.001026180456392467,4.7767356591066346e-05,0.13860901659923291,0.0,0.0,1.0
Karachi,2028,3,2,0.007832390256226063,0.44783321022987366,0.5288920998573303,0.015442362055182457,0.5849625925934998,0.0,0.0,1.0
Karachi,2028,4,2,0.0001605978177394718,0.05323348566889763,0.6559118032455444,0.29069411754608154,0.9354286011438605,0.0,0.0,1.0
Karachi,2028,5,3,1.360447822662536e-05,0.010249050334095955,0.4307065010070801,0.5590308308601379,1.0582349201737193,0.0,0.0,1.0
Karachi,2028,6,2,9.412519830220845e-06,0.016102144494652748,0.6288766264915466,0.3550117611885071,1.118218606609422,0.0,0.0,1.0
Karachi,2028,7,2,3.6815570638282225e-05,0.07879967242479324,0.8803796768188477,0.04078381508588791,0.9522919953554541,0.0,0.0,1.0
Karachi,2028,8,2,0.0002233201521448791,0.22661125659942627,0.7646615505218506,0.008503895252943039,0.8524970448836893,0.0,0.0,1.0
Karachi,2028,9,2,0.0002897572994697839,0.21620497107505798,0.7695809006690979,0.01392440963536501,0.9195350741386628,0.0,0.0,1.0
Karachi,2028,10,2,0.0017484776908531785,0.3439384996891022,0.637738823890686,0.016574181616306305,0.9135651220269884,0.0,0.0,1.0
Karachi,2028,11,1,0.011009644716978073,0.5676464438438416,0.4169580936431885,0.004385791253298521,0.49627240618093654,0.0,0.0,1.0
Karachi,2028,12,0,0.9322798252105713,0.06758395582437515,0.00013167741417419165,4.568144504446536e-06,-0.005368369998907446,0.0,0.0,1.0
Karachi,2029,1,0,0.9945942759513855,0.005401494912803173,3.898117483913666e-06,2.7173243211109366e-07,-0.19331618400422482,0.0,0.0,1.0
Karachi,2029,2,0,0.811465859413147,0.1871260106563568,0.0013486125972121954,5.957034954917617e-05,0.15196109561439025,0.0,0.0,1.0
Karachi,2029,3,2,0.006439095363020897,0.42350101470947266,0.5525166392326355,0.017543265596032143,0.5983146716086573,0.0,0.0,1.0
Karachi,2029,4,2,0.00013299260172061622,0.045689985156059265,0.6310023069381714,0.3231746554374695,0.9487806801590178,0.0,0.0,1.0
Karachi,2029,5,3,1.1811047443188727e-05,0.008834411390125751,0.402151495218277,0.5890023708343506,1.0715869991888765,0.0,0.0,1.0
Karachi,2029,6,2,8.76370813784888e-06,0.014579186215996742,0.6029936671257019,0.38241830468177795,1.1315706856245793,0.0,0.0,1.0
Karachi,2029,7,2,3.4058535675285384e-05,0.07417165488004684,0.8811302781105042,0.044664036482572556,0.9656440743706114,0.0,0.0,1.0
Karachi,2029,8,2,0.00019642717961687595,0.21207749843597412,0.7781937718391418,0.009532374329864979,0.8658491238988466,0.0,0.0,1.0
Karachi,2029,9,2,0.00026443746173754334,0.20624592900276184,0.7782830595970154,0.015206576324999332,0.9328871531538201,0.0,0.0,1.0
Karachi,2029,10,2,0.001700069522485137,0.33818042278289795,0.6424396634101868,0.01767984963953495,0.9269172010421457,0.0,0.0,1.0
Karachi,2029,11,1,0.009696289896965027,0.5506879091262817,0.43474337458610535,0.0048724026419222355,0.509624485196094,0.0,0.0,1.0
Karachi,2029,12,0,0.914877712726593,0.08493418246507645,0.00018234744493383914,5.760194198956015e-06,0.00798370901624989,0.0,0.0,1.0
Lahore,2024,1,0,0.9986979961395264,0.0013015939621254802,3.702219260048878e-07,2.9245780908127017e-08,-0.8149219024361152,0.0,0.0,1.0
Lahore,2024,2,0,0.9966341853141785,0.0033635664731264114,2.1266146177367773e-06,1.7647674610543618e-07,-0.4206677508601475,0.0,0.0,1.0
Lahore,2024,3,0,0.8679990172386169,0.13122940063476562,0.0007316055707633495,4.007621100754477e-05,0.1042425041721681,0.0,0.0,1.0
Lahore,2024,4,2,0.0008495344081893563,0.11123060435056686,0.674579918384552,0.21333998441696167,0.7931580328267342,0.0,0.0,1.0
Lahore,2024,5,3,3.034246560673637e-07,0.0002855879138223827,0.09613650292158127,0.9035776257514954,1.3646271873661944,0.0,0.0,1.0
Lahore,2024,6,3,2.3342390420566517e-07,0.00024781361571513116,0.0927724689245224,0.906979501247406,1.4506890561618129,0.0,0.0,1.0
Lahore,2024,7,3,8.902105150809803e-07,0.0009813356446102262,0.1668577939271927,0.8321599960327148,1.1435704026126006,0.0,0.0,1.0
Lahore,2024,8,2,8.257755325757898e-06,0.01871231570839882,0.7018758654594421,0.2794034779071808,1.088138341751389,0.0,0.0,1.0
Lahore,2024,9,2,5.148084164829925e-05,0.06092798337340355,0.829483151435852,0.10953733325004578,1.031657806593303,0.0,0.0,1.0
Lahore,2024,10,2,0.004874471575021744,0.4817710518836975,0.5071792006492615,0.006175293121486902,0.6705175647794199,0.0,0.0,1.0
Lahore,2024,11,0,0.6146537661552429,0.3831561505794525,0.0021340851671993732,5.6045719247777015e-05,0.010263632239496376,0.0,0.0,1.0
Lahore,2024,12,0,0.9982524514198303,0.0017468113219365478,6.719529324072937e-07,5.596978169819522e-08,-0.5648200946832677,0.0,0.0,1.0
Lahore,2025,1,0,0.99854975938797,0.0014497393276542425,4.540734153124504e-07,3.537519788210375e-08,-0.8015698234209578,0.0,0.0,1.0
Lahore,2025,2,0,0.9965372085571289,0.00346036022529006,2.2505525976157514e-06,1.86180372452327e-07,-0.4073156718449903,0.0,0.0,1.0
Lahore,2025,3,0,0.8797752857208252,0.11948764324188232,0.0006966125802136958,4.047388210892677e-05,0.11759458318732541,0.0,0.0,1.0
Lahore,2025,4,2,0.0005501006962731481,0.08442053943872452,0.6526972651481628,0.26233214139938354,0.8065101118418915,0.0,0.0,1.0
Lahore,2025,5,3,2.9281031288519443e-07,0.0002782038936857134,0.09528963267803192,0.904431939125061,1.377979266381352,0.0,0.0,1.0
Lahore,2025,6,3,2.251471187264542e-07,0.00024112519167829305,0.09190747141838074,0.9078512191772461,1.4640411351769704,0.0,0.0,1.0
Lahore,2025,7,3,7.839549311938754e-07,0.0008803128730505705,0.1595229208469391,0.8395960330963135,1.156922481627758,0.0,0.0,1.0
Lahore,2025,8,2,7.681651368329767e-06,0.017122911289334297,0.6796107292175293,0.30325862765312195,1.1014904207665464,0.0,0.0,1.0
Lahore,2025,9,2,4.804991476703435e-05,0.05746499449014664,0.824226975440979,0.11826001852750778,1.0450098856084604,0.0,0.0,1.0
Lahore,2025,10,2,0.004400833509862423,0.46698296070098877,0.5218825340270996,0.006733650807291269,0.6838696437945772,0.0,0.0,1.0
Lahore,2025,11,0,0.5535202622413635,0.4436158239841461,0.00279805320315063,6.58709614071995e-05,0.023615711254653685,0.0,0.0,1.0
Lahore,2025,12,0,0.9982098340988159,0.001789355301298201,6.94807454237889e-07,5.704349703705702e-08,-0.5514680156681104,0.0,0.0,1.0
Lahore,2026,1,0,0.9985270500183105,0.001472466392442584,4.645915510081977e-07,3.589042663065811e-08,-0.7882177444058007,0.0,0.0,1.0
Lahore,2026,2,0,0.9964836835861206,0.0035138914827257395,2.2945419004827272e-06,1.8782728261612647e-07,-0.39396359282983284,0.0,0.0,1.0
Lahore,2026,3,0,0.8728666305541992,0.12633660435676575,0.0007540661026723683,4.268214252078906e-05,0.13094666220248277,0.0,0.0,1.0
Lahore,2026,4,2,0.0003841807774733752,0.06877002865076065,0.6354260444641113,0.29541975259780884,0.8198621908570489,0.0,0.0,1.0
Lahore,2026,5,3,2.8103480076424603e-07,0.0002704715880099684,0.09443387389183044,0.9052953720092773,1.391331345396509,0.0,0.0,1.0
Lahore,2026,6,3,2.1686182094526885e-07,0.0002349266578676179,0.09114007651805878,0.9086247086524963,1.4773932141921275,0.0,0.0,1.0
Lahore,2026,7,3,6.970822710172797e-07,0.0007966201519593596,0.15305645763874054,0.8461462259292603,1.1702745606429152,0.0,0.0,1.0
Lahore,2026,8,2,7.125257070583757e-06,0.015567255206406116,0.6550503969192505,0.329375296831131,1.114842499781704,0.0,0.0,1.0
Lahore,2026,9,2,4.4531563617056236e-05,0.05386858806014061,0.8177403807640076,0.1283464878797531,1.058361964623618,0.0,0.0,1.0
Lahore,2026,10,2,0.00400371290743351,0.4529673159122467,0.5356995463371277,0.007329368032515049,0.6972217228097346,0.0,0.0,1.0
Lahore,2026,11,0,0.5077524185180664,0.48860353231430054,0.0035688201896846294,7.52801206544973e-05,0.03696779026981105,0.0,0.0,1.0
Lahore,2026,12,0,0.9981635212898254,0.00183573376853019,7.199305400718004e-07,5.822882087613834e-08,-0.538115936652953,0.0,0.0,1.0
Lahore,2027,1,0,0.9985040426254272,0.001495472271926701,4.7518821588710125e-07,3.640273860128218e-08,-0.7748656653906432,0.0,0.0,1.0
Lahore,2027,2,0,0.9964163303375244,0.003581087803468108,2.3507934656663565e-06,1.9017913643892825e-07,-0.3806115138146755,0.0,0.0,1.0
Lahore,2027,3,0,0.8658376336097717,0.13330313563346863,0.0008143116137944162,4.495844405028038e-05,0.1442987412176401,0.0,0.0,1.0
Lahore,2027,4,2,0.000268035102635622,0.054378755390644073,0.6072288155555725,0.3381243646144867,0.8332142698722063,0.0,0.0,1.0
Lahore,2027,5,3,2.7024171345146897e-07,0.0002633113763295114,0.09362734109163284,0.9061090350151062,1.4046834244116664,0.0,0.0,1.0
Lahore,2027,6,3,2.0943052447819355e-07,0.00022931169951334596,0.09043335169553757,0.9093371629714966,1.4907452932072849,0.0,0.0,1.0
Lahore,2027,7,3,6.298905077528616e-07,0.0007229486363939941,0.14674502611160278,0.8525313138961792,1.1836266396580726,0.0,0.0,1.0
Lahore,2027,8,2,6.5377912505937275e-06,0.013802705332636833,0.6234624981880188,0.3627283275127411,1.128194578796861,0.0,0.0,1.0
Lahore,2027,9,2,4.143204932915978e-05,0.05051198974251747,0.8102315068244934,0.13921509683132172,1.071714043638775,0.0,0.0,1.0
Lahore,2027,10,2,0.003666238859295845,0.43965640664100647,0.5487152338027954,0.007962164469063282,0.7105738018248919,0.0,0.0,1.0
Lahore,2027,11,1,0.473257452249527,0.522269606590271,0.004389951471239328,8.290218829642981e-05,0.050319869284968385,0.0,0.0,1.0
Lahore,2027,12,0,0.9981143474578857,0.001884936704300344,7.462714961548045e-07,5.9428057141985846e-08,-0.5247638576377956,0.0,0.0,1.0
