city,year,month,tavg_mean,tavg_max,tmin_mean,tmin_min,tmax_mean,tmax_max,prcp_sum,prcp_mean,wspd_mean,wspd_max,pres_mean,tsun_mean,tsun_sum,n_days,pop_density,urban_pct,surface_temp_avg,month_sin,month_cos,tavg_clim,tavg_anom,tavg_z,tmax_z,surf_z,pop_z,urb_z,wspd_mean_filled,wind_z,heat_stress_index,risk_label,heat_lag_1,risk_lag_1,heat_lag_3,risk_lag_3,heat_lag_6,risk_lag_6,heat_roll_mean_3,heat_roll_std_3,heat_roll_mean_6,heat_roll_std_6
Multan,2007,4,28.56,31.9,20.585714285714285,16.8,37.07333333333334,41.3,0.5,0.03333333333333333,,,,,0.0,30,239.328080894562,34.387,24.5403,0.8660254037844387,-0.4999999999999998,27.801804968401328,0.758195031598671,0.694479509409285,0.9896004776428934,0.5725287028247169,0.6267352910526628,0.6274248957479283,9.790076923076922,-0.05439746698180381,0.7886871445094387,2,-0.14003260983250254,0.0,-0.943788614015077,0.0,0.5329838775139524,1.0,-0.5853758565994286,0.4088686965873282,-0.39221137888107654,0.5558970319121569
Multan,2007,5,33.92068965517241,36.9,26.5,21.0,41.286206896551725,45.0,0.0,0.0,,,,,0.0,31,239.328080894562,34.387,27.466978,0.49999999999999994,-0.8660254037844387,33.48292781274691,0.43776184242550187,1.3721432357168417,1.5623447214183013,0.970491949092334,0.6267352910526628,0.6274248957479283,9.790076923076922,-0.05439746698180381,1.2912703951052265,3,0.7886871445094387,2.0,-0.672306345950706,0.0,-0.2625051518995405,0.0,-0.00788393709125664,0.7394071602115997,-0.34959416771516216,0.6438548361872266
Multan,2007,6,34.4551724137931,39.2,28.717391304347824,22.0,40.63793103448276,48.0,78.0,2.7857142857142856,,,,,0.0,30,239.328080894562,34.387,28.943945,1.2246467991473532e-16,-1.0,35.397337942729926,-0.942165528936826,1.4397090903274627,1.4742109897012519,1.1713266777335247,0.6267352910526628,0.6274248957479283,9.790076923076922,-0.05439746698180381,1.3219818267305385,3,1.2912703951052265,3.0,-0.14003260983250254,0.0,-0.8676194291025858,0.0,0.6466416432607208,0.726147207048745,-0.09063157654770104,0.9332981865949825
Multan,2007,7,33.57,36.1,28.752,25.0,38.63333333333333,42.2,24.900000000000002,0.9576923076923077,,,,,0.0,31,239.328080894562,34.387,28.66915,-0.4999999999999997,-0.8660254037844388,33.82437412567885,-0.25437412567885076,1.3278113169174863,1.201683989498176,1.1339606571948422,0.6267352910526628,0.6274248957479283,9.790076923076922,-0.05439746698180381,1.1898597142248228,3,1.3219818267305385,3.0,0.7886871445094387,2.0,-0.943788614015077,0.0,1.1339797887817344,0.29942621069227804,0.274301966091153,0.994779883828902
Multan,2007,8,33.22142857142857,35.8,28.52173913043478,23.5,37.80714285714286,40.3,7.1,0.284,,,,,0.0,31,239.328080894562,34.387,28.039738,-0.8660254037844385,-0.5000000000000004,32.89723141233174,0.3241971590968262,1.2837471706294903,1.0893625935674933,1.0483745958789774,0.6267352910526628,0.6274248957479283,9.790076923076922,-0.05439746698180381,1.12569972773304,3,1.1898597142248228,3.0,1.2912703951052265,3.0,-0.672306345950706,0.0,1.2677039786868627,0.0691418479674082,0.629910020797803,0.841866246353159
Multan,2007,9,31.2,35.6,26.058333333333334,15.0,36.666666666666664,40.2,42.2,1.5071428571428573,,,,,0.0,30,239.328080894562,34.387,25.777994,-1.0,-1.8369701987210297e-16,31.099530743008494,0.10046925699150577,1.0282112403118102,0.9343137501934383,0.7408276144665006,0.6267352910526628,0.6274248957479283,9.790076923076922,-0.05439746698180381,0.9308386553818799,2,1.12569972773304,3.0,1.3219818267305385,3.0,-0.14003260983250254,0.0,1.2125137562294672,0.10008281476396966,0.929577699745094,0.5576611057954612
Multan,2007,10,25.28965517241379,28.8,17.31153846153846,13.5,34.43448275862069,37.2,0.0,0.0,,,,,0.0,31,239.328080894562,34.387,20.188494,-0.8660254037844386,0.5000000000000001,26.494908114917504,-1.2052529425037122,0.2810636609401695,0.6308461846003349,-0.019220318723568344,0.6267352910526628,0.6274248957479283,9.790076923076922,-0.05439746698180381,0.42693216397678235,1,0.9308386553818799,2.0,1.1898597142248228,3.0,0.7886871445094387,2.0,1.0821326991132476,0.13489455777791698,1.108056243947491,0.2096365310702659
Multan,2007,11,19.849999999999998,23.7,12.927999999999999,10.5,28.553571428571427,33.0,0.0,0.0,,,,,0.0,30,239.328080894562,34.387,16.434893,-0.5000000000000004,0.8660254037844384,19.654871002061093,0.19512899793890526,-0.4065823755001825,-0.1686694101345191,-0.5296267382727543,0.6267352910526628,0.6274248957479283,9.790076923076922,-0.05439746698180381,-0.1645418919521926,0,0.42693216397678235,1.0,1.12569972773304,3.0,1.2912703951052265,3.0,0.8278235156972341,0.36059411572105576,1.0477637471920482,0.33462207202930166
Multan,2007,12,13.34,16.3,6.113793103448276,1.5,21.790000000000003,25.2,3.8,0.1357142857142857,,,,,0.0,31,239.328080894562,34.387,9.613715,-2.4492935982947064e-16,1.0,14.276093755651903,-0.9360937556519033,-1.2295344846575453,-1.0881835006829055,-1.4571555406381835,0.6267352910526628,0.6274248957479283,9.790076923076922,-0.05439746698180381,-0.9087062831344682,0,-0.1645418919521926,0.0,0.9308386553818799,2.0,1.3219818267305385,3.0,0.3977429758021566,0.5482733281851243,0.8051283660158117,0.56868577639637
Multan,2008,1,10.906451612903227,15.6,3.460714285714286,-1.6,18.193548387096776,22.3,8.6,0.27741935483870966,,,,,0.0,31,245.821804950187,34.59,6.663973,0.49999999999999994,0.8660254037844387,12.971955662908986,-2.0655040500057584,-1.5371679374836265,-1.57712458291503,-1.858254978967898,0.7154793039955444,0.6842937313867891,9.790076923076922,-0.05439746698180381,-1.2240456198258205,0,-0.9087062831344682,0.0,0.42693216397678235,1.0,1.1898597142248228,3.0,-0.21543867036995948,0.66927227410854,0.433347014371644,0.8315985841222684
