city,year,month,tavg,tmin,tmax,prcp,wspd,pres,n_days,n_rows,data_coverage,EHF_max,EHF_mean,ehf_thr,risk_now,risk_next,owid_surface_temp,wb_pop_density,wb_urban_pct,date,tavg_lag1,tavg_lag2,tmax_lag1,tmax_lag2,prcp_lag1,prcp_lag2,wspd_lag1,wspd_lag2,EHF_max_lag1,EHF_max_lag2,owid_surface_temp_lag1,owid_surface_temp_lag2,month_sin,month_cos,y
Karachi,2012,12,20.60666666666667,13.9,28.176923076923078,23.1,8.563333333333333,,30,31,0.967741935483871,-8.406666666666638,-10.542469135802438,-0.061906666666613146,0,0,10.188977,269.389691002491,35.408,2012-12-01,24.916666666666668,28.038709677419355,32.577777777777776,35.18571428571429,0.0,0.8,7.624137931034483,8.792857142857143,-4.973333333333301,-2.2733333333333015,15.236389,20.305931,-2.4492935982947064e-16,1.0,0
Karachi,2014,1,17.714285714285715,,24.5,0.0,10.68,,21,31,0.6774193548387096,,,-0.061906666666613146,0,0,8.518754,277.948120330012,35.819,2014-01-01,20.60666666666667,24.916666666666668,28.176923076923078,32.577777777777776,23.1,0.0,8.563333333333333,7.624137931034483,-8.406666666666638,-4.973333333333301,10.188977,15.236389,0.49999999999999994,0.8660254037844387,0
Karachi,2014,10,28.849999999999998,22.61111111111111,35.63076923076923,0.0,10.527586206896553,,28,31,0.9032258064516129,-2.8733333333332993,-3.0066666666666353,-0.061906666666613146,0,0,21.555906,277.948120330012,35.819,2014-10-01,29.540000000000003,29.833333333333332,33.4,33.06153846153846,0.0,0.0,19.65,20.720000000000002,-3.1066666666666336,-1.7399999999999665,25.98039,28.218481,-0.8660254037844386,0.5000000000000001,0
Karachi,2014,11,25.758333333333336,18.7375,32.55555555555556,0.0,9.054166666666667,,24,30,0.8,,,-0.061906666666613146,0,0,15.000841,277.948120330012,35.819,2014-11-01,28.849999999999998,29.540000000000003,35.63076923076923,33.4,0.0,0.0,10.527586206896553,19.65,-2.8733333333332993,-3.1066666666666336,21.555906,25.98039,-0.5000000000000004,0.8660254037844384,0
Karachi,2015,3,25.373333333333335,18.285714285714285,29.4,0.0,12.33448275862069,,30,31,0.967741935483871,-7.69891111111103,-9.734102564102525,-0.061906666666613146,0,0,15.895273,281.873810450394,36.026,2015-03-01,22.57857142857143,19.293548387096774,27.85,25.5,0.0,0.3,14.932142857142859,10.13103448275862,-8.906666666666638,-13.106666666666637,13.051,9.068116,1.0,6.123233995736766e-17,0
Karachi,2015,4,30.160714285714285,26.0,35.6,0.0,14.725,,28,30,0.9333333333333333,,,-0.061906666666613146,0,1,22.954168,281.873810450394,36.026,2015-04-01,25.373333333333335,22.57857142857143,29.4,27.85,0.0,0.0,12.33448275862069,14.932142857142859,-7.69891111111103,-8.906666666666638,15.895273,13.051,0.8660254037844387,-0.49999999999999983,1
Karachi,2015,7,30.951851851851853,29.2375,33.25,0.0,22.711111111111112,,27,31,0.8709677419354839,0.4600000000000257,0.4600000000000257,-0.061906666666613146,1,0,28.592588,281.873810450394,36.026,2015-07-01,32.98,31.186666666666667,36.6,35.22222222222222,0.0,0.0,18.773333333333333,17.796666666666667,1.19333333333336,0.060000000000030695,28.492203,27.241821,-0.4999999999999998,-0.8660254037844388,0
Karachi,2015,8,29.241935483870968,27.58823529411765,32.166666666666664,0.0,19.6,1003.6307692307693,31,31,1.0,-2.5399999999999707,-2.589999999999973,-0.061906666666613146,0,1,27.877935,281.873810450394,36.026,2015-08-01,30.951851851851853,32.98,33.25,36.6,0.0,0.0,22.711111111111112,18.773333333333333,0.4600000000000257,1.19333333333336,28.592588,28.492203,-0.8660254037844384,-0.5000000000000004,1
Karachi,2015,9,29.943333333333335,26.604166666666668,34.88333333333333,0.0,14.283333333333333,1007.0,30,30,1.0,6.6938666666667705,-1.6467592592592228,-0.061906666666613146,1,1,25.22456,281.873810450394,36.026,2015-09-01,29.241935483870968,30.951851851851853,32.166666666666664,33.25,0.0,0.0,19.6,22.711111111111112,-2.5399999999999707,0.4600000000000257,27.877935,28.592588,-1.0,-1.8369701987210297e-16,1
Karachi,2015,10,29.664516129032258,25.404761904761905,34.995652173913044,0.0,11.519354838709678,1011.9590909090908,31,31,1.0,0.4914000000000559,-2.060094623655886,-0.061906666666613146,1,0,21.82497,281.873810450394,36.026,2015-10-01,29.943333333333335,29.241935483870968,34.88333333333333,32.166666666666664,0.0,0.0,14.283333333333333,19.6,6.6938666666667705,-2.5399999999999707,25.22456,27.877935,-0.8660254037844386,0.5000000000000001,0
Karachi,2015,11,25.21333333333333,19.045454545454547,32.15909090909091,0.0,9.073333333333332,1014.6095238095238,30,30,1.0,-4.039999999999971,-6.451111111111086,-0.061906666666613146,0,0,15.136124,281.873810450394,36.026,2015-11-01,29.664516129032258,29.943333333333335,34.995652173913044,34.88333333333333,0.0,0.0,11.519354838709678,14.283333333333333,0.4914000000000559,6.6938666666667705,21.82497,25.22456,-0.5000000000000004,0.8660254037844384,0
Karachi,2015,12,20.06,12.8,28.035999999999998,0.0,7.716666666666667,1016.57,30,31,0.967741935483871,-9.406666666666641,-9.903636363636338,-0.061906666666613146,0,0,9.93666,281.873810450394,36.026,2015-12-01,25.21333333333333,29.664516129032258,32.15909090909091,34.995652173913044,0.0,0.0,9.073333333333332,11.519354838709678,-4.039999999999971,0.4914000000000559,15.136124,21.82497,-2.4492935982947064e-16,1.0,0
Karachi,2016,1,20.81,14.578947368421053,27.15,0.0,8.066666666666666,1016.6625,30,31,0.967741935483871,-10.53999999999997,-12.371698765432052,-0.061906666666613146,0,0,10.225516,285.568271326276,36.234,2016-01-01,20.06,25.21333333333333,28.035999999999998,32.15909090909091,0.0,0.0,7.716666666666667,9.073333333333332,-9.406666666666641,-4.039999999999971,9.93666,15.136124,0.49999999999999994,0.8660254037844387,0
Karachi,2016,2,22.444827586206895,15.375,29.523809523809526,0.0,11.0,1016.02,29,29,1.0,-21.290133333333163,-21.624577777777617,-0.061906666666613146,0,0,12.529433,285.568271326276,36.234,2016-02-01,20.81,20.06,27.15,28.035999999999998,0.0,0.0,8.066666666666666,7.716666666666667,-10.53999999999997,-9.406666666666641,10.225516,9.93666,0.8660254037844386,0.5000000000000001,0
Karachi,2016,3,26.84193548387097,22.545454545454547,32.18181818181818,0.0,13.796774193548387,1012.3333333333334,31,31,1.0,-4.239999999999974,-9.469034408602063,-0.061906666666613146,0,0,17.483423,285.568271326276,36.234,2016-03-01,22.444827586206895,20.81,29.523809523809526,27.15,0.0,0.0,11.0,8.066666666666666,-21.290133333333163,-10.53999999999997,12.529433,10.225516,1.0,6.123233995736766e-17,0
Karachi,2016,4,28.644444444444442,24.82608695652174,33.778260869565216,0.0,16.0962962962963,1008.3100000000001,27,30,0.9,-3.6399999999999757,-4.427040404040366,-0.061906666666613146,0,0,22.735933,285.568271326276,36.234,2016-04-01,26.84193548387097,22.444827586206895,32.18181818181818,29.523809523809526,0.0,0.0,13.796774193548387,11.0,-4.239999999999974,-21.290133333333163,17.483423,12.529433,0.8660254037844387,-0.49999999999999983,0
Karachi,2016,5,31.03666666666667,28.318181818181817,35.34090909090909,0.0,19.866666666666667,1004.1333333333333,30,31,0.967741935483871,,,-0.061906666666613146,0,1,28.401623,285.568271326276,36.234,2016-05-01,28.644444444444442,26.84193548387097,33.778260869565216,32.18181818181818,0.0,0.0,16.0962962962963,13.796774193548387,-3.6399999999999757,-4.239999999999974,22.735933,17.483423,0.49999999999999994,-0.8660254037844387,1
Karachi,2016,8,29.432258064516127,27.346153846153847,32.40384615384615,0.0,17.138709677419353,1001.352380952381,31,31,1.0,-1.339999999999975,-2.2366666666666406,-0.061906666666613146,0,0,27.633846,285.568271326276,36.234,2016-08-01,30.416666666666668,31.403333333333332,33.5125,35.69565217391305,0.0,0.0,20.117241379310343,20.490000000000002,0.39333333333336284,2.68688888888893,29.412973,30.084137,-0.8660254037844384,-0.5000000000000004,0
Karachi,2016,9,28.86,26.761904761904763,32.357142857142854,0.0,19.45,1005.9058823529413,30,30,1.0,-2.039999999999978,-2.9777777777777517,-0.061906666666613146,0,0,26.722103,285.568271326276,36.234,2016-09-01,29.432258064516127,30.416666666666668,32.40384615384615,33.5125,0.0,0.0,17.138709677419353,20.117241379310343,-1.339999999999975,0.39333333333336284,27.633846,29.412973,-1.0,-1.8369701987210297e-16,0
Karachi,2016,10,28.283870967741933,24.666666666666668,33.52777777777778,0.0,11.516129032258064,1009.30625,31,31,1.0,-1.8066666666666436,-3.504516129032232,-0.061906666666613146,0,0,22.296267,285.568271326276,36.234,2016-10-01,28.86,29.432258064516127,32.357142857142854,32.40384615384615,0.0,0.0,19.45,17.138709677419353,-2.039999999999978,-1.339999999999975,26.722103,27.633846,-0.8660254037844386,0.5000000000000001,0
Karachi,2016,11,24.52,17.0,32.3,0.0,7.596296296296296,1013.9692307692308,30,30,1.0,-4.239999999999974,-7.21666666666664,-0.061906666666613146,0,0,15.585126,285.568271326276,36.234,2016-11-01,28.283870967741933,28.86,33.52777777777778,32.357142857142854,0.0,0.0,11.516129032258064,19.45,-1.8066666666666436,-2.039999999999978,22.296267,26.722103,-0.5000000000000004,0.8660254037844384,0
Karachi,2016,12,22.448387096774194,15.80952380952381,29.981818181818184,0.0,7.212903225806452,1016.0642857142857,31,31,1.0,-7.139999999999976,-9.341075268817178,-0.061906666666613146,0,0,12.677114,285.568271326276,36.234,2016-12-01,24.52,28.283870967741933,32.3,33.52777777777778,0.0,0.0,7.596296296296296,11.516129032258064,-4.239999999999974,-1.8066666666666436,15.585126,22.296267,-2.4492935982947064e-16,1.0,0
Karachi,2017,1,18.48709677419355,13.590909090909092,24.5,0.0,11.186666666666667,1017.5954545454545,31,31,1.0,-9.739999999999974,-13.922339068100321,-0.061906666666613146,0,0,8.78188,289.635179275633,36.442,2017-01-01,22.448387096774194,24.52,29.981818181818184,32.3,0.0,0.0,7.212903225806452,7.596296296296296,-7.139999999999976,-4.239999999999974,12.677114,15.585126,0.49999999999999994,0.8660254037844387,0
Karachi,2017,2,22.400000000000002,15.977272727272727,29.25,0.0,10.792857142857143,1016.4428571428572,28,28,1.0,-11.354888888888798,-21.517897619047478,-0.061906666666613146,0,0,12.57265,289.635179275633,36.442,2017-02-01,18.48709677419355,22.448387096774194,24.5,29.981818181818184,0.0,0.0,11.186666666666667,7.212903225806452,-9.739999999999974,-7.139999999999976,8.78188,12.677114,0.8660254037844386,0.5000000000000001,0
Karachi,2017,3,26.016129032258064,19.9,32.325,0.0,12.47741935483871,1011.6833333333334,31,31,1.0,-6.539999999999971,-9.834008602150448,-0.061906666666613146,0,0,17.60585,289.635179275633,36.442,2017-03-01,22.400000000000002,18.48709677419355,29.25,24.5,0.0,0.0,10.792857142857143,11.186666666666667,-11.354888888888798,-9.739999999999974,12.57265,8.78188,1.0,6.123233995736766e-17,0
Karachi,2017,4,29.42,24.77777777777778,35.63157894736842,0.0,14.593333333333334,1008.4230769230769,30,30,1.0,-0.1720888888888317,-3.4849696296295787,-0.061906666666613146,0,1,24.295025,289.635179275633,36.442,2017-04-01,26.016129032258064,22.400000000000002,32.325,29.25,0.0,0.0,12.47741935483871,10.792857142857143,-6.539999999999971,-11.354888888888798,17.60585,12.57265,0.8660254037844387,-0.49999999999999983,1
Karachi,2017,5,31.23548387096774,28.160869565217393,35.356521739130436,0.0,17.77741935483871,1003.9576923076924,31,31,1.0,1.2772666666667334,-0.5856652329748778,-0.061906666666613146,1,1,28.380592,289.635179275633,36.442,2017-05-01,29.42,26.016129032258064,35.63157894736842,32.325,0.0,0.0,14.593333333333334,12.47741935483871,-0.1720888888888317,-6.539999999999971,24.295025,17.60585,0.49999999999999994,-0.8660254037844387,1
Karachi,2017,6,31.876666666666665,29.504761904761907,35.45238095238095,0.0,17.99310344827586,1000.4473684210526,30,30,1.0,1.1600000000000286,0.1346562962963235,-0.061906666666613146,1,0,29.586147,289.635179275633,36.442,2017-06-01,31.23548387096774,29.42,35.356521739130436,35.63157894736842,0.0,0.0,17.77741935483871,14.593333333333334,1.2772666666667334,-0.1720888888888317,28.380592,24.295025,1.2246467991473532e-16,-1.0,0
Karachi,2017,7,30.0,27.954545454545453,32.630434782608695,2.3,19.490000000000002,999.7809523809525,31,31,1.0,-0.8066666666666436,-1.8486021505376085,-0.061906666666613146,0,0,29.279846,289.635179275633,36.442,2017-07-01,31.876666666666665,31.23548387096774,35.45238095238095,35.356521739130436,0.0,0.0,17.99310344827586,17.77741935483871,1.1600000000000286,1.2772666666667334,29.586147,28.380592,-0.4999999999999998,-0.8660254037844388,0
Karachi,2017,8,29.783870967741933,27.354166666666668,33.291666666666664,0.5,17.44193548387097,1001.3222222222222,31,31,1.0,-0.6135111111110634,-2.0834379928315143,-0.061906666666613146,0,0,28.417463,289.635179275633,36.442,2017-08-01,30.0,31.876666666666665,32.630434782608695,35.45238095238095,2.3,0.0,19.490000000000002,17.99310344827586,-0.8066666666666436,1.1600000000000286,29.279846,29.586147,-0.8660254037844384,-0.5000000000000004,0
Karachi,2017,9,29.230434782608693,26.46153846153846,33.67857142857143,0.0,13.047619047619047,1005.8470588235296,23,30,0.7666666666666667,-2.0399999999999707,-2.8299999999999725,-0.061906666666613146,0,0,26.105358,289.635179275633,36.442,2017-09-01,29.783870967741933,30.0,33.291666666666664,32.630434782608695,0.5,2.3,17.44193548387097,19.490000000000002,-0.6135111111110634,-0.8066666666666436,28.417463,29.279846,-1.0,-1.8369701987210297e-16,0
Karachi,2017,10,29.348387096774193,23.75769230769231,35.75,0.0,7.893548387096774,1009.5055555555555,31,31,1.0,-3.7066666666666386,-3.828888888888862,-0.061906666666613146,0,0,22.768616,289.635179275633,36.442,2017-10-01,29.230434782608693,29.783870967741933,33.67857142857143,33.291666666666664,0.0,0.5,13.047619047619047,17.44193548387097,-2.0399999999999707,-0.6135111111110634,26.105358,28.417463,-0.8660254037844386,0.5000000000000001,0
Karachi,2017,11,24.24074074074074,17.428571428571427,32.371428571428574,0.0,4.965,1014.2857142857143,27,30,0.9,-4.006666666666639,-5.201538461538435,-0.061906666666613146,0,0,15.036446,289.635179275633,36.442,2017-11-01,29.348387096774193,29.230434782608693,35.75,33.67857142857143,0.0,0.0,7.893548387096774,13.047619047619047,-3.7066666666666386,-2.0399999999999707,22.768616,26.105358,-0.5000000000000004,0.8660254037844384,0
Karachi,2017,12,20.051612903225806,12.928571428571429,26.952380952380953,0.0,11.55483870967742,1017.38,31,31,1.0,-10.706666666666642,-11.028888888888863,-0.061906666666613146,0,0,10.168612,289.635179275633,36.442,2017-12-01,24.24074074074074,29.348387096774193,32.371428571428574,35.75,0.0,0.0,4.965,7.893548387096774,-4.006666666666639,-3.7066666666666386,15.036446,22.768616,-2.4492935982947064e-16,1.0,0
Karachi,2018,1,20.206451612903226,13.16,27.56,0.0,7.538709677419354,1015.7461538461539,31,31,1.0,-10.673333333333307,-12.917652329749057,-0.061906666666613146,0,0,9.849819,294.376416562889,36.666,2018-01-01,20.051612903225806,24.24074074074074,26.952380952380953,32.371428571428574,0.0,0.0,11.55483870967742,4.965,-10.706666666666642,-4.006666666666639,10.168612,15.036446,0.49999999999999994,0.8660254037844387,0
Karachi,2018,2,22.9037037037037,16.470588235294116,29.616666666666667,0.0,8.559259259259258,1014.4285714285714,27,28,0.9642857142857143,-10.373333333333306,-11.580769444444403,-0.061906666666613146,0,0,13.23004,294.376416562889,36.666,2018-02-01,20.206451612903226,20.051612903225806,27.56,26.952380952380953,0.0,0.0,7.538709677419354,11.55483870967742,-10.673333333333307,-10.706666666666642,9.849819,10.168612,0.8660254037844386,0.5000000000000001,0
Karachi,2018,3,27.1,20.96,33.74074074074074,0.0,11.458064516129031,1010.6,31,31,1.0,-5.106666666666641,-5.811175661375609,-0.061906666666613146,0,0,19.094028,294.376416562889,36.666,2018-03-01,22.9037037037037,20.206451612903226,29.616666666666667,27.56,0.0,0.0,8.559259259259258,7.538709677419354,-10.373333333333306,-10.673333333333307,13.23004,9.849819,1.0,6.123233995736766e-17,0
Karachi,2018,4,29.886666666666667,25.35,35.926086956521736,0.0,14.363333333333333,1008.2923076923076,30,30,1.0,-1.2733333333333015,-2.517132592592548,-0.061906666666613146,0,1,23.893938,294.376416562889,36.666,2018-04-01,27.1,22.9037037037037,33.74074074074074,29.616666666666667,0.0,0.0,11.458064516129031,8.559259259259258,-5.106666666666641,-10.373333333333306,19.094028,13.23004,0.8660254037844387,-0.49999999999999983,1
Karachi,2018,5,32.43225806451613,28.108695652173914,38.145833333333336,0.0,15.974193548387097,1004.825,31,31,1.0,12.564444444444513,1.6828652329749503,-0.061906666666613146,1,1,27.203556,294.376416562889,36.666,2018-05-01,29.886666666666667,27.1,35.926086956521736,33.74074074074074,0.0,0.0,14.363333333333333,11.458064516129031,-1.2733333333333015,-5.106666666666641,23.893938,19.094028,0.49999999999999994,-0.8660254037844387,1
Karachi,2018,6,31.466666666666665,29.384615384615383,34.857692307692304,0.0,19.04,999.5230769230768,30,30,1.0,2.038422222222248,-0.29071925925923003,-0.061906666666613146,1,1,29.846848,294.376416562889,36.666,2018-06-01,32.43225806451613,29.886666666666667,38.145833333333336,35.926086956521736,0.0,0.0,15.974193548387097,14.363333333333333,12.564444444444513,-1.2733333333333015,27.203556,23.893938,1.2246467991473532e-16,-1.0,1
Karachi,2018,7,30.419354838709676,28.73076923076923,33.27777777777778,0.0,19.093548387096774,998.5857142857143,31,31,1.0,0.060000000000030695,-1.3367741935483566,-0.061906666666613146,1,0,29.542805,294.376416562889,36.666,2018-07-01,31.466666666666665,32.43225806451613,34.857692307692304,38.145833333333336,0.0,0.0,19.04,15.974193548387097,2.038422222222248,12.564444444444513,29.846848,27.203556,-0.4999999999999998,-0.8660254037844388,0
Karachi,2018,8,28.80322580645161,27.129032258064516,31.403225806451612,0.0,18.97741935483871,1000.9645161290323,31,31,1.0,-2.3733333333333064,-2.987311827956958,-0.061906666666613146,0,0,28.955496,294.376416562889,36.666,2018-08-01,30.419354838709676,31.466666666666665,33.27777777777778,34.857692307692304,0.0,0.0,19.093548387096774,19.04,0.060000000000030695,2.038422222222248,29.542805,29.846848,-0.8660254037844384,-0.5000000000000004,0
Karachi,2018,9,28.52,26.016666666666666,32.39,0.0,17.290000000000003,1007.1,30,30,1.0,-2.6066666666666336,-3.4321933333333,-0.061906666666613146,0,0,26.167416,294.376416562889,36.666,2018-09-01,28.80322580645161,30.419354838709676,31.403225806451612,33.27777777777778,0.0,0.0,18.97741935483871,19.093548387096774,-2.3733333333333064,0.060000000000030695,28.955496,29.542805,-1.0,-1.8369701987210297e-16,0
Karachi,2018,10,29.258064516129032,22.967741935483872,36.329032258064515,0.0,8.364516129032259,1011.7903225806451,31,31,1.0,-1.729199999999938,-2.6731146953404674,-0.061906666666613146,0,0,20.89156,294.376416562889,36.666,2018-10-01,28.52,28.80322580645161,32.39,31.403225806451612,0.0,0.0,17.290000000000003,18.97741935483871,-2.6066666666666336,-2.3733333333333064,26.167416,28.955496,-0.8660254037844386,0.5000000000000001,0
Karachi,2018,11,26.09,19.453333333333333,32.96666666666667,0.0,7.5,1014.5300000000001,30,30,1.0,-3.3733333333333064,-5.626666666666636,-0.061906666666613146,0,0,15.544296,294.376416562889,36.666,2018-11-01,29.258064516129032,28.52,36.329032258064515,32.39,0.0,0.0,8.364516129032259,17.290000000000003,-1.729199999999938,-2.6066666666666336,20.89156,26.167416,-0.5000000000000004,0.8660254037844384,0
Karachi,2018,12,20.325806451612905,13.516129032258064,27.29032258064516,0.0,9.103225806451613,1017.0645161290323,31,31,1.0,-7.339999999999968,-11.323870967741906,-0.061906666666613146,0,0,10.083562,294.376416562889,36.666,2018-12-01,26.09,29.258064516129032,32.96666666666667,36.329032258064515,0.0,0.0,7.5,8.364516129032259,-3.3733333333333064,-1.729199999999938,15.544296,20.89156,-2.4492935982947064e-16,1.0,0
Karachi,2019,1,19.509677419354837,13.480645161290322,25.432258064516127,0.0,8.82258064516129,1018.1612903225806,31,31,1.0,-10.9733333333333,-13.37286810035838,-0.061906666666613146,0,0,9.269949,299.399256693649,36.907,2019-01-01,20.325806451612905,26.09,27.29032258064516,32.96666666666667,0.0,0.0,9.103225806451613,7.5,-7.339999999999968,-3.3733333333333064,10.083562,15.544296,0.49999999999999994,0.8660254037844387,0
Karachi,2019,2,20.910714285714285,15.742857142857144,26.22142857142857,0.0,12.739285714285714,1015.9535714285714,28,28,1.0,-12.106666666666634,-18.621203968253884,-0.061906666666613146,0,0,10.628292,299.399256693649,36.907,2019-02-01,19.509677419354837,20.325806451612905,25.432258064516127,27.29032258064516,0.0,0.0,8.82258064516129,9.103225806451613,-10.9733333333333,-7.339999999999968,9.269949,10.083562,0.8660254037844386,0.5000000000000001,0
Karachi,2019,3,25.02258064516129,19.451612903225808,30.948387096774194,0.0,11.087096774193547,1013.3258064516128,31,31,1.0,-8.4949555555554,-12.57635985663073,-0.061906666666613146,0,0,15.51284,299.399256693649,36.907,2019-03-01,20.910714285714285,19.509677419354837,26.22142857142857,25.432258064516127,0.0,0.0,12.739285714285714,8.82258064516129,-12.106666666666634,-10.9733333333333,10.628292,9.269949,1.0,6.123233995736766e-17,0
Karachi,2019,4,29.259999999999998,24.733333333333334,35.236666666666665,0.0,13.946666666666665,1008.6433333333333,30,30,1.0,-0.9971555555554905,-4.352825925925866,-0.061906666666613146,0,1,23.269453,299.399256693649,36.907,2019-04-01,25.02258064516129,20.910714285714285,30.948387096774194,26.22142857142857,0.0,0.0,11.087096774193547,12.739285714285714,-8.4949555555554,-12.106666666666634,15.51284,10.628292,0.8660254037844387,-0.49999999999999983,1
Karachi,2019,5,30.748387096774195,27.161290322580644,35.53548387096774,0.0,16.383870967741935,1006.1193548387097,31,31,1.0,0.817422222222298,-1.0691297491039067,-0.061906666666613146,1,1,25.96656,299.399256693649,36.907,2019-05-01,29.259999999999998,25.02258064516129,35.236666666666665,30.948387096774194,0.0,0.0,13.946666666666665,11.087096774193547,-0.9971555555554905,-8.4949555555554,23.269453,15.51284,0.49999999999999994,-0.8660254037844387,1
Karachi,2019,6,32.59,29.783333333333335,36.730000000000004,0.0,16.86,1000.8566666666667,30,30,1.0,9.213244444444507,1.239188888888925,-0.061906666666613146,1,1,29.287834,299.399256693649,36.907,2019-06-01,30.748387096774195,29.259999999999998,35.53548387096774,35.236666666666665,0.0,0.0,16.383870967741935,13.946666666666665,0.817422222222298,-0.9971555555554905,25.96656,23.269453,1.2246467991473532e-16,-1.0,1
Karachi,2019,7,31.261290322580646,29.135483870967743,34.44516129032258,4.6,22.616129032258065,999.241935483871,31,31,1.0,0.5600000000000342,-0.4615053763440602,-0.061906666666613146,1,0,29.638594,299.399256693649,36.907,2019-07-01,32.59,30.748387096774195,36.730000000000004,35.53548387096774,0.0,0.0,16.86,16.383870967741935,9.213244444444507,0.817422222222298,29.287834,25.96656,-0.4999999999999998,-0.8660254037844388,0
Karachi,2019,8,29.470967741935485,27.229032258064517,32.36129032258064,0.0,15.016129032258064,1000.8774193548387,31,31,1.0,-1.7066666666666386,-2.4335483870967476,-0.061906666666613146,0,1,28.307833,299.399256693649,36.907,2019-08-01,31.261290322580646,32.59,34.44516129032258,36.730000000000004,4.6,0.0,22.616129032258065,16.86,0.5600000000000342,9.213244444444507,29.638594,29.287834,-0.8660254037844384,-0.5000000000000004,1
Karachi,2019,9,30.65666666666667,27.633333333333333,35.309999999999995,0.0,12.82,1004.5866666666666,30,30,1.0,1.3404444444444887,-1.192609629629597,-0.061906666666613146,1,0,27.704237,299.399256693649,36.907,2019-09-01,29.470967741935485,31.261290322580646,32.36129032258064,34.44516129032258,0.0,4.6,15.016129032258064,22.616129032258065,-1.7066666666666386,0.5600000000000342,28.307833,29.638594,-1.0,-1.8369701987210297e-16,0
Karachi,2019,10,29.448387096774194,23.967741935483872,35.26774193548387,0.0,9.919354838709678,1011.2258064516129,31,31,1.0,-1.339999999999975,-2.3744086021505106,-0.061906666666613146,0,0,21.388557,299.399256693649,36.907,2019-10-01,30.65666666666667,29.470967741935485,35.309999999999995,32.36129032258064,0.0,0.0,12.82,15.016129032258064,1.3404444444444887,-1.7066666666666386,27.704237,28.307833,-0.8660254037844386,0.5000000000000001,0
Karachi,2019,11,24.64,19.066666666666666,30.486666666666668,0.0,11.546666666666665,1014.4933333333333,30,30,1.0,-1.8733333333333064,-6.905555555555528,-0.061906666666613146,0,0,14.318559,299.399256693649,36.907,2019-11-01,29.448387096774194,30.65666666666667,35.26774193548387,35.309999999999995,0.0,0.0,9.919354838709678,12.82,-1.339999999999975,1.3404444444444887,21.388557,27.704237,-0.5000000000000004,0.8660254037844384,0
Karachi,2019,12,19.641935483870967,13.5,26.287096774193547,0.0,11.922580645161291,1017.2290322580644,31,31,1.0,-8.273333333333305,-12.028172043010727,-0.061906666666613146,0,0,9.245682,299.399256693649,36.907,2019-12-01,24.64,29.448387096774194,30.486666666666668,35.26774193548387,0.0,0.0,11.546666666666665,9.919354838709678,-1.8733333333333064,-1.339999999999975,14.318559,21.388557,-2.4492935982947064e-16,1.0,0
Karachi,2020,1,17.47741935483871,11.35483870967742,23.690322580645162,0.0,12.629032258064516,1017.3064516129032,31,31,1.0,-13.239999999999974,-18.181644444444384,-0.061906666666613146,0,0,7.544641,304.848674242424,37.165,2020-01-01,19.641935483870967,24.64,26.287096774193547,30.486666666666668,0.0,0.0,11.922580645161291,11.546666666666665,-8.273333333333305,-1.8733333333333064,9.245682,14.318559,0.49999999999999994,0.8660254037844387,0
Karachi,2020,2,22.400000000000002,15.620689655172415,29.448275862068964,0.0,11.089655172413794,1016.248275862069,29,29,1.0,-13.206666666666642,-23.137852107279542,-0.061906666666613146,0,0,12.712776,304.848674242424,37.165,2020-02-01,17.47741935483871,19.641935483870967,23.690322580645162,26.287096774193547,0.0,0.0,12.629032258064516,11.922580645161291,-13.239999999999974,-8.273333333333305,7.544641,9.245682,0.8660254037844386,0.5000000000000001,0
Karachi,2020,3,24.851612903225806,19.35483870967742,30.693548387096776,0.0,12.506451612903225,1012.4096774193548,31,31,1.0,-6.606666666666641,-9.963777060931832,-0.061906666666613146,0,0,15.569213,304.848674242424,37.165,2020-03-01,22.400000000000002,17.47741935483871,29.448275862068964,23.690322580645162,0.0,0.0,11.089655172413794,12.629032258064516,-13.206666666666642,-13.239999999999974,12.712776,7.544641,1.0,6.123233995736766e-17,0
Karachi,2020,4,29.526666666666664,24.666666666666668,35.693333333333335,0.0,13.176666666666668,1009.7533333333333,30,30,1.0,-1.4399999999999729,-5.099553333333258,-0.061906666666613146,0,1,22.317171,304.848674242424,37.165,2020-04-01,24.851612903225806,22.400000000000002,30.693548387096776,29.448275862068964,0.0,0.0,12.506451612903225,11.089655172413794,-6.606666666666641,-13.206666666666642,15.569213,12.712776,0.8660254037844387,-0.49999999999999983,1
Karachi,2020,5,31.40967741935484,28.306451612903224,35.95161290322581,0.0,18.261290322580646,1005.5258064516129,31,31,1.0,0.5788444444444976,-0.4622480286738055,-0.061906666666613146,1,1,26.795847,304.848674242424,37.165,2020-05-01,29.526666666666664,24.851612903225806,35.693333333333335,30.693548387096776,0.0,0.0,13.176666666666668,12.506451612903225,-1.4399999999999729,-6.606666666666641,22.317171,15.569213,0.49999999999999994,-0.8660254037844387,1
Karachi,2020,6,32.71333333333333,30.2,36.63333333333333,0.0,17.01,1000.77,30,30,1.0,2.0298666666666936,0.8399844444444698,-0.061906666666613146,1,1,29.455557,304.848674242424,37.165,2020-06-01,31.40967741935484,29.526666666666664,35.95161290322581,35.693333333333335,0.0,0.0,18.261290322580646,13.176666666666668,0.5788444444444976,-1.4399999999999729,26.795847,22.317171,1.2246467991473532e-16,-1.0,1
