time,city,ndvi
2011-07-01,Islamabad,0.44820000000000004
2011-08-01,Islamabad,0.5332
2011-09-01,Islamabad,0.5072
2011-10-01,Islamabad,0.41440000000000005
2011-11-01,Islamabad,0.4293
2011-12-01,Islamabad,0.36560000000000004
2012-01-01,Islamabad,0.3181
2012-02-01,Islamabad,0.27
2012-03-01,Islamabad,0.35550000000000004
2012-04-01,Islamabad,0.43960000000000005
2012-05-01,Islamabad,0.3564
2012-06-01,Islamabad,0.2963
2012-07-01,Islamabad,0.39430000000000004
2012-08-01,Islamabad,0.5138
2012-09-01,Islamabad,0.5058
2012-10-01,Islamabad,0.4637
2012-11-01,Islamabad,0.3955
2012-12-01,Islamabad,0.3647
2013-01-01,Islamabad,0.3805
2013-02-01,Islamabad,0.389
2013-03-01,Islamabad,0.4577
2013-04-01,Islamabad,0.4928
2013-05-01,Islamabad,0.40140000000000003
2013-06-01,Islamabad,0.36460000000000004
2013-07-01,Islamabad,0.5079
2013-08-01,Islamabad,0.5601
2013-09-01,Islamabad,0.5147
2013-10-01,Islamabad,0.4479
2013-11-01,Islamabad,0.4257
2013-12-01,Islamabad,0.3723
2014-01-01,Islamabad,0.272
2014-02-01,Islamabad,0.33080000000000004
2014-03-01,Islamabad,0.39940000000000003
2014-04-01,Islamabad,0.47490000000000004
2014-05-01,Islamabad,0.4207
2014-06-01,Islamabad,0.34850000000000003
2014-07-01,Islamabad,0.3584
2014-08-01,Islamabad,0.4592
2014-09-01,Islamabad,0.46230000000000004
2014-10-01,Islamabad,0.4086
2014-11-01,Islamabad,0.2958
2014-12-01,Islamabad,0.2467
2015-01-01,Islamabad,0.2452
2015-02-01,Islamabad,0.277
2015-03-01,Islamabad,0.32
2015-04-01,Islamabad,0.395
2015-05-01,Islamabad,0.34900000000000003
2015-06-01,Islamabad,0.331
2015-07-01,Islamabad,0.4415
2015-08-01,Islamabad,0.5571
2015-09-01,Islamabad,0.4425
2015-10-01,Islamabad,0.4096
2015-11-01,Islamabad,0.3931
2015-12-01,Islamabad,0.36360000000000003
2016-01-01,Islamabad,0.3024
2016-02-01,Islamabad,0.3573
2016-03-01,Islamabad,0.3816
2016-04-01,Islamabad,0.3759
2016-05-01,Islamabad,0.3472
2016-06-01,Islamabad,0.3519
2016-07-01,Islamabad,0.4627
2016-08-01,Islamabad,0.5054000000000001
2016-09-01,Islamabad,0.44060000000000005
2016-10-01,Islamabad,0.3544
2016-11-01,Islamabad,0.2876
2016-12-01,Islamabad,0.2735
2017-01-01,Islamabad,0.27490000000000003
2017-02-01,Islamabad,0.3262
2017-03-01,Islamabad,0.3385
2017-04-01,Islamabad,0.3793
2017-05-01,Islamabad,0.3597
2017-06-01,Islamabad,0.38530000000000003
2017-07-01,Islamabad,0.4773
2017-08-01,Islamabad,0.49100000000000005
2017-09-01,Islamabad,0.49560000000000004
2017-10-01,Islamabad,0.3458
2017-11-01,Islamabad,0.31320000000000003
2017-12-01,Islamabad,0.3443
2018-01-01,Islamabad,0.30910000000000004
2018-02-01,Islamabad,0.3698
2018-03-01,Islamabad,0.40900000000000003
2018-04-01,Islamabad,0.37870000000000004
2018-05-01,Islamabad,0.3788
2018-06-01,Islamabad,0.36360000000000003
2018-07-01,Islamabad,0.43870000000000003
2018-08-01,Islamabad,0.535
2018-09-01,Islamabad,0.44470000000000004
2018-10-01,Islamabad,0.39930000000000004
2018-11-01,Islamabad,0.38930000000000003
2018-12-01,Islamabad,0.36310000000000003
2019-01-01,Islamabad,0.3075
2019-02-01,Islamabad,0.3769
2019-03-01,Islamabad,0.4186
2019-04-01,Islamabad,0.40790000000000004
2019-05-01,Islamabad,0.39640000000000003
2019-06-01,Islamabad,0.38270000000000004
2019-07-01,Islamabad,0.404
2019-08-01,Islamabad,0.5179
2019-09-01,Islamabad,0.5169
2019-10-01,Islamabad,0.4572
2019-11-01,Islamabad,0.464
2019-12-01,Islamabad,0.4208
2020-01-01,Islamabad,0.3446
2020-02-01,Islamabad,0.3799
2020-03-01,Islamabad,0.4511
2020-04-01,Islamabad,0.4772
2020-05-01,Islamabad,0.4646
2020-06-01,Islamabad,0.4199
2020-07-01,Islamabad,0.461
2020-08-01,Islamabad,0.535
2020-09-01,Islamabad,0.4954
2020-10-01,Islamabad,0.37360000000000004
2020-11-01,Islamabad,0.3377
2020-12-01,Islamabad,0.33490000000000003
2021-01-01,Islamabad,0.35850000000000004
2021-02-01,Islamabad,0.3592
2021-03-01,Islamabad,0.4071
2021-04-01,Islamabad,0.4213
2021-05-01,Islamabad,0.3654
2021-06-01,Islamabad,0.3593
2021-07-01,Islamabad,0.5073
2021-08-01,Islamabad,0.5281
2021-09-01,Islamabad,0.47350000000000003
2021-10-01,Islamabad,0.45480000000000004
2021-11-01,Islamabad,0.3759
2021-12-01,Islamabad,0.3201
2022-01-01,Islamabad,0.33840000000000003
2022-02-01,Islamabad,0.3826
2022-03-01,Islamabad,0.45070000000000005
2022-04-01,Islamabad,0.3925
2022-05-01,Islamabad,0.3588
2022-06-01,Islamabad,0.30960000000000004
2022-07-01,Islamabad,0.47550000000000003
2022-08-01,Islamabad,0.5402
2022-09-01,Islamabad,0.48950000000000005
2022-10-01,Islamabad,0.396
2022-11-01,Islamabad,0.4091
2022-12-01,Islamabad,0.3608
2023-01-01,Islamabad,0.32120000000000004
2023-02-01,Islamabad,0.3951
2023-03-01,Islamabad,0.4052
2023-04-01,Islamabad,0.42560000000000003
2023-05-01,Islamabad,0.3985
2023-06-01,Islamabad,0.36610000000000004
2023-07-01,Islamabad,0.45690000000000003
2023-08-01,Islamabad,0.5074000000000001
2023-09-01,Islamabad,0.46430000000000005
2023-10-01,Islamabad,0.46580000000000005
2023-11-01,Islamabad,0.41540000000000005
2023-12-01,Islamabad,0.3604
2024-01-01,Islamabad,0.36810000000000004
2024-02-01,Islamabad,0.34290000000000004
2024-03-01,Islamabad,0.44010000000000005
2024-04-01,Islamabad,0.4484
2024-05-01,Islamabad,0.38680000000000003
2024-06-01,Islamabad,0.3728
2024-07-01,Islamabad,0.46680000000000005
2024-08-01,Islamabad,0.5283
2024-09-01,Islamabad,0.504
2024-10-01,Islamabad,0.456
2024-11-01,Islamabad,0.40140000000000003
2024-12-01,Islamabad,0.4083
2025-01-01,Islamabad,0.29510000000000003
2025-02-01,Islamabad,0.2591
2025-03-01,Islamabad,0.4136
2025-04-01,Islamabad,0.42560000000000003
2025-05-01,Islamabad,0.3829
2025-06-01,Islamabad,0.5751000000000001
2025-07-01,Islamabad,0.5447000000000001
2025-08-01,Islamabad,0.5313
2025-09-01,Islamabad,0.4909
2025-10-01,Islamabad,0.4541
2025-11-01,Islamabad,0.3922
2025-12-01,Islamabad,0.3758
2000-02-01,Rawalpindi,0.3047
2000-03-01,Rawalpindi,0.2641
2000-04-01,Rawalpindi,0.261
2000-05-01,Rawalpindi,0.1955
2000-06-01,Rawalpindi,0.1769
2000-07-01,Rawalpindi,0.3612
2000-08-01,Rawalpindi,0.3829
2000-09-01,Rawalpindi,0.3617
2000-10-01,Rawalpindi,0.28
2000-11-01,Rawalpindi,0.20750000000000002
2000-12-01,Rawalpindi,0.1925
2001-01-01,Rawalpindi,0.16440000000000002
2001-02-01,Rawalpindi,0.1637
2001-03-01,Rawalpindi,0.17400000000000002
2001-04-01,Rawalpindi,0.1917
2001-05-01,Rawalpindi,0.182
2001-06-01,Rawalpindi,0.1804
2001-07-01,Rawalpindi,0.3628
2001-08-01,Rawalpindi,0.4146
2001-09-01,Rawalpindi,0.306
2001-10-01,Rawalpindi,0.2446
2001-11-01,Rawalpindi,0.21830000000000002
2001-12-01,Rawalpindi,0.1956
2002-01-01,Rawalpindi,0.18560000000000001
2002-02-01,Rawalpindi,0.1758
2002-03-01,Rawalpindi,0.2112
2002-04-01,Rawalpindi,0.2146
2002-05-01,Rawalpindi,0.17270000000000002
2002-06-01,Rawalpindi,0.1693
2002-07-01,Rawalpindi,0.2341
2002-08-01,Rawalpindi,0.30360000000000004
2002-09-01,Rawalpindi,0.3652
2002-10-01,Rawalpindi,0.2447
2002-11-01,Rawalpindi,0.2126
2002-12-01,Rawalpindi,0.2003
2003-01-01,Rawalpindi,0.1673
2003-02-01,Rawalpindi,0.2137
2003-03-01,Rawalpindi,0.2376
2003-04-01,Rawalpindi,0.2622
2003-05-01,Rawalpindi,0.22130000000000002
2003-06-01,Rawalpindi,0.1996
2003-07-01,Rawalpindi,0.3704
2003-08-01,Rawalpindi,0.3713
2003-09-01,Rawalpindi,0.3224
2003-10-01,Rawalpindi,0.2489
2003-11-01,Rawalpindi,0.21960000000000002
2003-12-01,Rawalpindi,0.2114
2004-01-01,Rawalpindi,0.229
2004-02-01,Rawalpindi,0.251
2004-03-01,Rawalpindi,0.2932
2004-04-01,Rawalpindi,0.2419
2004-05-01,Rawalpindi,0.2235
2004-06-01,Rawalpindi,0.23550000000000001
2004-07-01,Rawalpindi,0.2959
2004-08-01,Rawalpindi,0.3668
2004-09-01,Rawalpindi,0.28040000000000004
2004-10-01,Rawalpindi,0.24550000000000002
2004-11-01,Rawalpindi,0.21200000000000002
2004-12-01,Rawalpindi,0.2426
2005-01-01,Rawalpindi,0.23190000000000002
2005-02-01,Rawalpindi,0.2511
2005-03-01,Rawalpindi,0.26880000000000004
2005-04-01,Rawalpindi,0.2811
2005-05-01,Rawalpindi,0.2265
2005-06-01,Rawalpindi,0.19640000000000002
2005-07-01,Rawalpindi,0.44430000000000003
2005-08-01,Rawalpindi,0.38180000000000003
2005-09-01,Rawalpindi,0.31820000000000004
2005-10-01,Rawalpindi,0.262
2005-11-01,Rawalpindi,0.19890000000000002
2005-12-01,Rawalpindi,0.2033
2006-01-01,Rawalpindi,0.1635
2006-02-01,Rawalpindi,0.2008
2006-03-01,Rawalpindi,0.29960000000000003
2006-04-01,Rawalpindi,0.2238
2006-05-01,Rawalpindi,0.1753
2006-06-01,Rawalpindi,0.18910000000000002
2006-07-01,Rawalpindi,0.32020000000000004
2006-08-01,Rawalpindi,0.3557
2006-09-01,Rawalpindi,0.3034
2006-10-01,Rawalpindi,0.2409
2006-11-01,Rawalpindi,0.21810000000000002
2006-12-01,Rawalpindi,0.2073
2007-01-01,Rawalpindi,0.21760000000000002
2007-02-01,Rawalpindi,0.2386
2007-03-01,Rawalpindi,0.24100000000000002
2007-04-01,Rawalpindi,0.2579
2007-05-01,Rawalpindi,0.20420000000000002
2007-06-01,Rawalpindi,0.2122
2007-07-01,Rawalpindi,0.3292
2007-08-01,Rawalpindi,0.38420000000000004
2007-09-01,Rawalpindi,0.318
2007-10-01,Rawalpindi,0.2295
2007-11-01,Rawalpindi,0.1845
2007-12-01,Rawalpindi,0.171
2008-01-01,Rawalpindi,0.1739
2008-02-01,Rawalpindi,0.18230000000000002
2008-03-01,Rawalpindi,0.2469
2008-04-01,Rawalpindi,0.2589
2008-05-01,Rawalpindi,0.20140000000000002
2008-06-01,Rawalpindi,0.21810000000000002
2008-07-01,Rawalpindi,0.33330000000000004
2008-08-01,Rawalpindi,0.3292
2008-09-01,Rawalpindi,0.2281
2008-10-01,Rawalpindi,0.198
2008-11-01,Rawalpindi,0.1857
2008-12-01,Rawalpindi,0.1895
2009-01-01,Rawalpindi,0.2069
2009-02-01,Rawalpindi,0.2238
2009-03-01,Rawalpindi,0.22840000000000002
2009-04-01,Rawalpindi,0.2846
2009-05-01,Rawalpindi,0.218
2009-06-01,Rawalpindi,0.1797
2009-07-01,Rawalpindi,0.1807
2009-08-01,Rawalpindi,0.3039
2009-09-01,Rawalpindi,0.30820000000000003
2009-10-01,Rawalpindi,0.1882
2009-11-01,Rawalpindi,0.1254
2009-12-01,Rawalpindi,0.1356
2010-01-01,Rawalpindi,0.12350000000000001
2010-02-01,Rawalpindi,0.1375
2010-03-01,Rawalpindi,0.1963
2010-04-01,Rawalpindi,0.1953
2010-05-01,Rawalpindi,0.1771
2010-06-01,Rawalpindi,0.1573
2010-07-01,Rawalpindi,0.1663
2010-08-01,Rawalpindi,0.3252
2010-09-01,Rawalpindi,0.39
2010-10-01,Rawalpindi,0.18280000000000002
2010-11-01,Rawalpindi,0.1933
2010-12-01,Rawalpindi,0.1671
2011-01-01,Rawalpindi,0.1835
2011-02-01,Rawalpindi,0.2088
2011-03-01,Rawalpindi,0.2227
2011-04-01,Rawalpindi,0.23370000000000002
2011-05-01,Rawalpindi,0.1928
2011-06-01,Rawalpindi,0.17170000000000002
2011-07-01,Rawalpindi,0.3413
2011-08-01,Rawalpindi,0.3915
2011-09-01,Rawalpindi,0.26
2011-10-01,Rawalpindi,0.2068
2011-11-01,Rawalpindi,0.1973
2011-12-01,Rawalpindi,0.154
2012-01-01,Rawalpindi,0.1524
2012-02-01,Rawalpindi,0.15810000000000002
2012-03-01,Rawalpindi,0.22560000000000002
2012-04-01,Rawalpindi,0.19740000000000002
2012-05-01,Rawalpindi,0.1686
2012-06-01,Rawalpindi,0.1395
2012-07-01,Rawalpindi,0.31520000000000004
2012-08-01,Rawalpindi,0.39130000000000004
2012-09-01,Rawalpindi,0.4418
2012-10-01,Rawalpindi,0.2325
2012-11-01,Rawalpindi,0.17200000000000001
2012-12-01,Rawalpindi,0.165
2013-01-01,Rawalpindi,0.15
2013-02-01,Rawalpindi,0.18280000000000002
2013-03-01,Rawalpindi,0.2086
2013-04-01,Rawalpindi,0.2316
2013-05-01,Rawalpindi,0.1854
2013-06-01,Rawalpindi,0.18050000000000002
2013-07-01,Rawalpindi,0.2497
2013-08-01,Rawalpindi,0.28200000000000003
2013-09-01,Rawalpindi,0.26530000000000004
2013-10-01,Rawalpindi,0.23800000000000002
2013-11-01,Rawalpindi,0.2025
2013-12-01,Rawalpindi,0.1966
2014-01-01,Rawalpindi,0.1588
2014-02-01,Rawalpindi,0.19060000000000002
2014-03-01,Rawalpindi,0.3398
2014-04-01,Rawalpindi,0.25470000000000004
2014-05-01,Rawalpindi,0.23020000000000002
2014-06-01,Rawalpindi,0.199
2014-07-01,Rawalpindi,0.26680000000000004
2014-08-01,Rawalpindi,0.27390000000000003
2014-09-01,Rawalpindi,0.28390000000000004
2014-10-01,Rawalpindi,0.215
2014-11-01,Rawalpindi,0.1888
2014-12-01,Rawalpindi,0.1641
2015-01-01,Rawalpindi,0.1705
2015-02-01,Rawalpindi,0.17450000000000002
2015-03-01,Rawalpindi,0.2301
2015-04-01,Rawalpindi,0.22490000000000002
2015-05-01,Rawalpindi,0.2333
2015-06-01,Rawalpindi,0.2177
2015-07-01,Rawalpindi,0.26890000000000003
2015-08-01,Rawalpindi,0.3178
2015-09-01,Rawalpindi,0.2599
2015-10-01,Rawalpindi,0.20620000000000002
2015-11-01,Rawalpindi,0.19890000000000002
2015-12-01,Rawalpindi,0.1786
2016-01-01,Rawalpindi,0.16720000000000002
2016-02-01,Rawalpindi,0.1824
2016-03-01,Rawalpindi,0.2142
2016-04-01,Rawalpindi,0.2384
2016-05-01,Rawalpindi,0.2034
2016-06-01,Rawalpindi,0.1695
2016-07-01,Rawalpindi,0.3592
2016-08-01,Rawalpindi,0.3057
2016-09-01,Rawalpindi,0.2383
2016-10-01,Rawalpindi,0.1908
2016-11-01,Rawalpindi,0.1487
2016-12-01,Rawalpindi,0.1274
2017-01-01,Rawalpindi,0.1481
2017-02-01,Rawalpindi,0.1509
2017-03-01,Rawalpindi,0.184
2017-04-01,Rawalpindi,0.21030000000000001
2017-05-01,Rawalpindi,0.1746
2017-06-01,Rawalpindi,0.3285
2017-07-01,Rawalpindi,0.27340000000000003
2017-08-01,Rawalpindi,0.28390000000000004
2017-09-01,Rawalpindi,0.22160000000000002
2017-10-01,Rawalpindi,0.1705
2017-11-01,Rawalpindi,0.1429
2017-12-01,Rawalpindi,0.14730000000000001
2018-01-01,Rawalpindi,0.1343
2018-02-01,Rawalpindi,0.15330000000000002
2018-03-01,Rawalpindi,0.18760000000000002
2018-04-01,Rawalpindi,0.20600000000000002
2018-05-01,Rawalpindi,0.1942
2018-06-01,Rawalpindi,0.1892
2018-07-01,Rawalpindi,0.2797
2018-08-01,Rawalpindi,0.33130000000000004
2018-09-01,Rawalpindi,0.22340000000000002
2018-10-01,Rawalpindi,0.1947
2018-11-01,Rawalpindi,0.1729
2018-12-01,Rawalpindi,0.163
2019-01-01,Rawalpindi,0.1439
2019-02-01,Rawalpindi,0.1756
2019-03-01,Rawalpindi,0.17070000000000002
2019-04-01,Rawalpindi,0.24180000000000001
2019-05-01,Rawalpindi,0.1824
2019-06-01,Rawalpindi,0.1897
2019-07-01,Rawalpindi,0.195
2019-08-01,Rawalpindi,0.24150000000000002
2019-09-01,Rawalpindi,0.22640000000000002
2019-10-01,Rawalpindi,0.20220000000000002
2019-11-01,Rawalpindi,0.2474
2019-12-01,Rawalpindi,0.1564
2020-01-01,Rawalpindi,0.14750000000000002
2020-02-01,Rawalpindi,0.16640000000000002
2020-03-01,Rawalpindi,0.19540000000000002
2020-04-01,Rawalpindi,0.24350000000000002
2020-05-01,Rawalpindi,0.20140000000000002
2020-06-01,Rawalpindi,0.2326
2020-07-01,Rawalpindi,0.1967
2020-08-01,Rawalpindi,0.2368
2020-09-01,Rawalpindi,0.21530000000000002
2020-10-01,Rawalpindi,0.18780000000000002
2020-11-01,Rawalpindi,0.1448
2020-12-01,Rawalpindi,0.2187
2021-01-01,Rawalpindi,0.13970000000000002
2021-02-01,Rawalpindi,0.1353
2021-03-01,Rawalpindi,0.1932
2021-04-01,Rawalpindi,0.18100000000000002
2021-05-01,Rawalpindi,0.1645
2021-06-01,Rawalpindi,0.1542
2021-07-01,Rawalpindi,0.18730000000000002
2021-08-01,Rawalpindi,0.21330000000000002
2021-09-01,Rawalpindi,0.18960000000000002
2021-10-01,Rawalpindi,0.183
2021-11-01,Rawalpindi,0.1711
2021-12-01,Rawalpindi,0.14880000000000002
2022-01-01,Rawalpindi,0.14350000000000002
2022-02-01,Rawalpindi,0.2456
2022-03-01,Rawalpindi,0.2013
2022-04-01,Rawalpindi,0.1733
2022-05-01,Rawalpindi,0.1408
2022-06-01,Rawalpindi,0.1361
2022-07-01,Rawalpindi,0.2278
2022-08-01,Rawalpindi,0.2691
2022-09-01,Rawalpindi,0.2291
2022-10-01,Rawalpindi,0.17370000000000002
2022-11-01,Rawalpindi,0.17
2022-12-01,Rawalpindi,0.1567
2023-01-01,Rawalpindi,0.1422
2023-02-01,Rawalpindi,0.1631
2023-03-01,Rawalpindi,0.18280000000000002
2023-04-01,Rawalpindi,0.17400000000000002
2023-05-01,Rawalpindi,0.1668
2023-06-01,Rawalpindi,0.18510000000000001
2023-07-01,Rawalpindi,0.2335
2023-08-01,Rawalpindi,0.2777
2023-09-01,Rawalpindi,0.2179
2023-10-01,Rawalpindi,0.1899
2023-11-01,Rawalpindi,0.15940000000000001
2023-12-01,Rawalpindi,0.1326
2024-01-01,Rawalpindi,0.113
2024-02-01,Rawalpindi,0.1554
2024-03-01,Rawalpindi,0.1579
2024-04-01,Rawalpindi,0.16740000000000002
2024-05-01,Rawalpindi,0.1695
2024-06-01,Rawalpindi,0.14930000000000002
2024-07-01,Rawalpindi,0.2908
2024-08-01,Rawalpindi,0.23520000000000002
2024-09-01,Rawalpindi,0.21880000000000002
2024-10-01,Rawalpindi,0.188
2024-11-01,Rawalpindi,0.1633
2024-12-01,Rawalpindi,0.1631
2025-01-01,Rawalpindi,0.12040000000000001
2025-02-01,Rawalpindi,0.1495
2025-03-01,Rawalpindi,0.1511
2025-04-01,Rawalpindi,0.1589
2025-05-01,Rawalpindi,0.1635
2025-06-01,Rawalpindi,0.35650000000000004
2025-07-01,Rawalpindi,0.27490000000000003
2025-08-01,Rawalpindi,0.24980000000000002
2025-09-01,Rawalpindi,0.2247
2025-10-01,Rawalpindi,0.1769
2025-11-01,Rawalpindi,0.1715
2025-12-01,Rawalpindi,0.191
2000-02-01,Faisalabad,0.2659
2000-03-01,Faisalabad,0.26980000000000004
2000-04-01,Faisalabad,0.24880000000000002
2000-05-01,Faisalabad,0.2503
2000-06-01,Faisalabad,0.29300000000000004
2000-07-01,Faisalabad,0.2933
2000-08-01,Faisalabad,0.3063
2000-09-01,Faisalabad,0.3148
2000-10-01,Faisalabad,0.2526
2000-11-01,Faisalabad,0.23570000000000002
2000-12-01,Faisalabad,0.18330000000000002
2001-01-01,Faisalabad,0.22510000000000002
2001-02-01,Faisalabad,0.2447
2001-03-01,Faisalabad,0.2634
2001-04-01,Faisalabad,0.25370000000000004
2001-05-01,Faisalabad,0.2101
2001-06-01,Faisalabad,0.25470000000000004
2001-07-01,Faisalabad,0.3043
2001-08-01,Faisalabad,0.3211
2001-09-01,Faisalabad,0.33
2001-10-01,Faisalabad,0.2788
2001-11-01,Faisalabad,0.28340000000000004
2001-12-01,Faisalabad,0.2038
2002-01-01,Faisalabad,0.1643
2002-02-01,Faisalabad,0.2353
2002-03-01,Faisalabad,0.2368
2002-04-01,Faisalabad,0.2291
2002-05-01,Faisalabad,0.2189
2002-06-01,Faisalabad,0.3375
2002-07-01,Faisalabad,0.29000000000000004
2002-08-01,Faisalabad,0.31420000000000003
2002-09-01,Faisalabad,0.34190000000000004
2002-10-01,Faisalabad,0.27440000000000003
2002-11-01,Faisalabad,0.2504
2002-12-01,Faisalabad,0.2318
2003-01-01,Faisalabad,0.219
2003-02-01,Faisalabad,0.2525
2003-03-01,Faisalabad,0.2952
2003-04-01,Faisalabad,0.2691
2003-05-01,Faisalabad,0.2666
2003-06-01,Faisalabad,0.251
2003-07-01,Faisalabad,0.33480000000000004
2003-08-01,Faisalabad,0.3331
2003-09-01,Faisalabad,0.33140000000000003
2003-10-01,Faisalabad,0.3035
2003-11-01,Faisalabad,0.2585
2003-12-01,Faisalabad,0.28500000000000003
2004-01-01,Faisalabad,0.301
2004-02-01,Faisalabad,0.28340000000000004
2004-03-01,Faisalabad,0.2519
2004-04-01,Faisalabad,0.26080000000000003
2004-05-01,Faisalabad,0.2142
2004-06-01,Faisalabad,0.28450000000000003
2004-07-01,Faisalabad,0.2765
2004-08-01,Faisalabad,0.27
2004-09-01,Faisalabad,0.2904
2004-10-01,Faisalabad,0.2867
2004-11-01,Faisalabad,0.18180000000000002
2004-12-01,Faisalabad,0.3229
2005-01-01,Faisalabad,0.2396
2005-02-01,Faisalabad,0.2293
2005-03-01,Faisalabad,0.27440000000000003
2005-04-01,Faisalabad,0.2544
2005-05-01,Faisalabad,0.2775
2005-06-01,Faisalabad,0.23820000000000002
2005-07-01,Faisalabad,0.3023
2005-08-01,Faisalabad,0.307
2005-09-01,Faisalabad,0.3592
2005-10-01,Faisalabad,0.2743
2005-11-01,Faisalabad,0.21180000000000002
2005-12-01,Faisalabad,0.21430000000000002
2006-01-01,Faisalabad,0.22360000000000002
2006-02-01,Faisalabad,0.1895
2006-03-01,Faisalabad,0.25880000000000003
2006-04-01,Faisalabad,0.2396
2006-05-01,Faisalabad,0.2232
2006-06-01,Faisalabad,0.2416
2006-07-01,Faisalabad,0.3085
2006-08-01,Faisalabad,0.3689
2006-09-01,Faisalabad,0.3638
2006-10-01,Faisalabad,0.2854
2006-11-01,Faisalabad,0.2785
2006-12-01,Faisalabad,0.2849
2007-01-01,Faisalabad,0.2525
2007-02-01,Faisalabad,0.28750000000000003
2007-03-01,Faisalabad,0.2726
2007-04-01,Faisalabad,0.2551
2007-05-01,Faisalabad,0.27540000000000003
2007-06-01,Faisalabad,0.2412
2007-07-01,Faisalabad,0.3121
2007-08-01,Faisalabad,0.27790000000000004
2007-09-01,Faisalabad,0.3315
2007-10-01,Faisalabad,0.2725
2007-11-01,Faisalabad,0.1824
2007-12-01,Faisalabad,0.2215
2008-01-01,Faisalabad,0.24730000000000002
2008-02-01,Faisalabad,0.21480000000000002
2008-03-01,Faisalabad,0.1925
2008-04-01,Faisalabad,0.253
2008-05-01,Faisalabad,0.21580000000000002
2008-06-01,Faisalabad,0.22540000000000002
2008-07-01,Faisalabad,0.2707
2008-08-01,Faisalabad,0.306
2008-09-01,Faisalabad,0.31820000000000004
2008-10-01,Faisalabad,0.2886
2008-11-01,Faisalabad,0.2247
2008-12-01,Faisalabad,0.33390000000000003
2009-01-01,Faisalabad,0.2041
2009-02-01,Faisalabad,0.25270000000000004
2009-03-01,Faisalabad,0.2597
2009-04-01,Faisalabad,0.2546
2009-05-01,Faisalabad,0.2394
2009-06-01,Faisalabad,0.2356
2009-07-01,Faisalabad,0.2836
2009-08-01,Faisalabad,0.28450000000000003
2009-09-01,Faisalabad,0.3412
2009-10-01,Faisalabad,0.24350000000000002
2009-11-01,Faisalabad,0.2291
2009-12-01,Faisalabad,0.2172
2010-01-01,Faisalabad,0.1908
2010-02-01,Faisalabad,0.20670000000000002
2010-03-01,Faisalabad,0.25880000000000003
2010-04-01,Faisalabad,0.227
2010-05-01,Faisalabad,0.2444
2010-06-01,Faisalabad,0.24710000000000001
2010-07-01,Faisalabad,0.33390000000000003
2010-08-01,Faisalabad,0.47000000000000003
2010-09-01,Faisalabad,0.3291
2010-10-01,Faisalabad,0.3018
2010-11-01,Faisalabad,0.2821
2010-12-01,Faisalabad,0.2615
2011-01-01,Faisalabad,0.1714
2011-02-01,Faisalabad,0.24780000000000002
2011-03-01,Faisalabad,0.26930000000000004
2011-04-01,Faisalabad,0.2672
2011-05-01,Faisalabad,0.2366
2011-06-01,Faisalabad,0.2456
2011-07-01,Faisalabad,0.2823
2011-08-01,Faisalabad,0.3648
2011-09-01,Faisalabad,0.3922
2011-10-01,Faisalabad,0.3269
2011-11-01,Faisalabad,0.2707
2011-12-01,Faisalabad,0.2793
2012-01-01,Faisalabad,0.21860000000000002
2012-02-01,Faisalabad,0.2485
2012-03-01,Faisalabad,0.22340000000000002
2012-04-01,Faisalabad,0.2841
2012-05-01,Faisalabad,0.24830000000000002
2012-06-01,Faisalabad,0.25780000000000003
2012-07-01,Faisalabad,0.2889
2012-08-01,Faisalabad,0.34390000000000004
2012-09-01,Faisalabad,0.4112
2012-10-01,Faisalabad,0.3375
2012-11-01,Faisalabad,0.2923
2012-12-01,Faisalabad,0.2932
2013-01-01,Faisalabad,0.2177
2013-02-01,Faisalabad,0.2736
2013-03-01,Faisalabad,0.3045
2013-04-01,Faisalabad,0.25220000000000004
2013-05-01,Faisalabad,0.2801
2013-06-01,Faisalabad,0.2631
2013-07-01,Faisalabad,0.30720000000000003
2013-08-01,Faisalabad,0.3342
2013-09-01,Faisalabad,0.3254
2013-10-01,Faisalabad,0.26990000000000003
2013-11-01,Faisalabad,0.2756
2013-12-01,Faisalabad,0.2331
2014-01-01,Faisalabad,0.1744
2014-02-01,Faisalabad,0.2235
2014-03-01,Faisalabad,0.2817
2014-04-01,Faisalabad,0.2641
2014-05-01,Faisalabad,0.2746
2014-06-01,Faisalabad,0.22
2014-07-01,Faisalabad,0.21910000000000002
2014-08-01,Faisalabad,0.2741
2014-09-01,Faisalabad,0.2989
2014-10-01,Faisalabad,0.2992
2014-11-01,Faisalabad,0.3486
2014-12-01,Faisalabad,0.21830000000000002
2015-01-01,Faisalabad,0.2487
2015-02-01,Faisalabad,0.2368
2015-03-01,Faisalabad,0.2685
2015-04-01,Faisalabad,0.2758
2015-05-01,Faisalabad,0.2773
2015-06-01,Faisalabad,0.2459
2015-07-01,Faisalabad,0.2636
2015-08-01,Faisalabad,0.3039
2015-09-01,Faisalabad,0.29500000000000004
2015-10-01,Faisalabad,0.29500000000000004
2015-11-01,Faisalabad,0.2675
2015-12-01,Faisalabad,0.2543
2016-01-01,Faisalabad,0.24020000000000002
2016-02-01,Faisalabad,0.21480000000000002
2016-03-01,Faisalabad,0.22410000000000002
2016-04-01,Faisalabad,0.25630000000000003
2016-05-01,Faisalabad,0.2384
2016-06-01,Faisalabad,0.2551
2016-07-01,Faisalabad,0.2893
2016-08-01,Faisalabad,0.28350000000000003
